ID;Codigo;Link;Nombre;Descripcion/Obervaciones;Tipo;ProcedenciaOC;EsTratoDirecto;EsCompraAgil;CodigoTipo;CodigoAbreviadoTipoOC;DescripcionTipoOC;codigoEstado;Estado;codigoEstadoProveedor;EstadoProveedor;FechaCreacion;FechaEnvio;FechaSolicitudCancelacion;fechaUltimaModificacion;FechaAceptacion;FechaCancelacion;tieneItems;PromedioCalificacion;CantidadEvaluacion;MontoTotalOC;TipoMonedaOC;MontoTotalOC_PesosChilenos;Impuestos;TipoImpuesto;Descuentos;Cargos;TotalNetoOC;CodigoUnidadCompra;RutUnidadCompra;UnidadCompra;CodigoOrganismoPublico;OrganismoPublico;sector;ActividadComprador;CiudadUnidadCompra;RegionUnidadCompra;PaisUnidadCompra;CodigoSucursal;RutSucursal;Sucursal;CodigoProveedor;NombreProveedor;ActividadProveedor;ComunaProveedor;RegionProveedor;PaisProveedor;Financiamiento;PorcentajeIva;Pais;TipoDespacho;FormaPago;CodigoLicitacion;Codigo_ConvenioMarco;IDItem;codigoCategoria;Categoria;codigoProductoONU;NombreroductoGenerico;RubroN1;RubroN2;RubroN3;EspecificacionComprador;EspecificacionProveedor;cantidad;UnidadMedida;monedaItem;precioNeto;totalCargos;totalDescuentos;totalImpuestos;totalLineaNeto;Forma de Pago
43849394;1077204-324-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1077204-324-SE21;OC. APS FARMACOS MES DE MAYO 2021;"DROGUERÍA DIRECCIÓN SERVICIO DE SALUD ÑUBLE, COMPRA CENTRALIZADA MES MAYO 2021, SEGÚN CORREO ELECTRÓNICO SOLICITADO POR LA Q.F.GISELLE SUAZO CON FECHA 04/05/2021, RESOLUCIÓN 579/ DEL 05.02.2021
DESPACHAR ARTURO PRAT 354, CHILLAN.
Requisitos al momento d";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-05-04;2021-05-05;2021-05-05;2021-05-05;2021-05-05;;1;3,8375;16;3028561,9;CLP;3028561,9;483551,9;IVA;0;0;2545010;1077204;61.607.000-2;ADMINISTRACIÓN DE FONDOS;6932;SERVICIO DE SALUD NUBLE;Salud;;Chillán;Región del Ñuble;;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;COMPRA CENTRALIZADAS APS FARMACOS ;19;;7;48;1058101-2-LR20;;116398263.0;51191900.0;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;51191905.0;Suplementos vitamínicos;Medicamentos y productos farmacéuticos;Agentes que afectan el agua y los electrolitos;Suplementos dietéticos y productos de terapia alimenticia;ESZOPICLONA 3 MG, CAJA X 30;ESZOPICLONA 3 MG, CAJA X 30;72;Caja;CLP;2700;0;0;0.0;194400;
43850089;2421-660-AG21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2421-660-AG21;ZOPICLONA 7.5mg ;"Orden de Compra generada por compra ágil: 2421-114-COT21
BODEGA FARMACIA MEGACENTRO 
DIRECCIÓN: CAMINO LOS CARROS Nº 1955, BODEGAS Nº3 Y Nº4, GALPÓN 5, CONCEPCIÓN.
CONTACTO: Q.F. JOSÉ CARTES
FONO: 41-2449217 / 41-2449287
HORARIO	: LUNES A VIERNES DE ";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-04;2021-05-05;2021-05-05;2021-05-05;2021-05-05;;1;3,69354838709677;62;1544620;CLP;1544620;246620;IVA;0;0;1298000;3413;69.256.900-8;DIRECCION DE SALUD MUNICIPAL DE CONCEPCION;87382;I MUNICIPALIDAD DE CONCEPCION;Municipalidades;;Concepción;Región del Biobío ;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;215.22.04.004.001;19;CL;7;2;;;116400369.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPICLONA 7,5mg COMPRIMIDOS. CAJA x 1000 cm;;59000;Unidad;CLP;22;0;0;0.0;1298000;30 dias contra la recepcion conforme de la factura
43851964;2762-451-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2762-451-SE21;Adquisición de fármacos;"Decreto Alcaldicio N° 4.149 del 22/04/2021
Autoriza trato directo para la adquisición de medicamentos
Sol.Mat.: 105  Farmacia municipal

";SE;Confianza y seguridad de los proveedores, derivados de su experiencia;Si;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-05-05;2021-05-05;2021-05-05;2021-05-05;2021-05-06;;1;4,40377358490566;53;499490,6;CLP;499490,6;79750,6;IVA;0;0;419740;3751;69.151.202-9;DEPARTAMENTO ADMINISTRACION SALUD MUNICIPAL;100448;I MUNICIPALIDAD DE CORONEL;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Coronel;Región del Biobío ;CL;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Ñuñoa;Región Metropolitana de Santiago;Chile;5-211;19;CL;7;2;;;116405221.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;;ZOPINOM 3MG x 30 COMPRIMIDOS;2;Caja;CLP;4049;0;0;0.0;8098;30 dias contra la recepcion conforme de la factura
43852029;1514-1426-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1514-1426-SE21;ORDEN DE COMPRA DESDE 1514-25-LQ20	;"CONVENIO DE SUMINISTRO DE MEDICAMENTOS PARA EL SERVICIO DE SALUD MENTAL Y PSIQUIATRIA DESDE 1514-25-LQ20.
Ítem 22-04-004-001.02
De conformidad con el Art.3 Nº 2, de la Ley 19.983, el Hospital de Castro podrá reclamar en contra del contenido de la factu";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-05;2021-05-05;2021-05-05;2021-05-05;2021-05-05;;1;3,8375;16;267750;CLP;267750;42750;IVA;0;0;225000;2510;61.602.275-k;Hospital de Castro;16223;SERVICIO DE SALUD CHILOE;Salud;Hospitales y Clinicas;Castro;Región de los Lagos ;CL;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;2206;19;CL;7;48;1514-25-LQ20;;116405541.0;51141500.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Anticonvulsivos;51141531.0;Ácido valproico;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Anticonvulsivos;"ESZOPICLONA CM 3 MG
";881851 VALNOC COMP. REC. 3 MG X 30;3000;Comprimido;CLP;75;0;0;0.0;225000;
43855865;557639-587-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=557639-587-SE21;COMPRA FARMACOS B/9288-21;COMPRA FARMACOS B/9288-21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;4;Enviada a proveedor;1;Nueva orden de compra;2021-05-05;2021-05-05;2021-05-05;2021-05-05;;;1;3,89333333333333;15;12400633;CLP;12400633;1979933;IVA;0;0;10420700;557639;71.014.200-9;CORMUN RANCAGUA - ADMINISTRACIÓN CENTRAL;1109551;CORP MUNICIPAL DE SERVICIOS PUBLICOS TRASPASADOS DE RANCAGUA;Municipalidades;Administrar Establecimientos de Educación y Salud;Rancagua;Región del Libertador General Bernardo O´Higgins;CL;829754;76.389.383-9;DROGUERIA GLOBAL PHARMA SPA;1426099;DROGUERIA GLOBAL PHARMA SPA;FARMACIA Y PERFUMERIA ;Cerrillos;Región Metropolitana de Santiago;Chile;;19;CL;7;39;557639-14-LR20;;116416358.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPLICLONA 7,5 MG. COMPRIMIDO;ZOPLICLONA 7,5 MG. COMPRIMIDO;180000;Comprimido;CLP;30;0;0;0.0;5400000;Otro, Ver Instrucciones
43856865;1058052-21-AG21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058052-21-AG21;AG/FARMACO PRAIS FR 498;"AG/FARMACO PRAIS FR 498
Thompson # 1846 costado Hospital (portería), Iquique
drogueria.ssi@redsalud.gov.cl 
Contacto bodega VLADISLAV SAUL
57-2-575 744 
Horarios: de lunes a jueves 8:30 hasta 16:30/viernes de 8:30 hasta 16:00
";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;No;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-05;2021-05-05;2021-05-05;2021-05-05;2021-05-05;;1;0;0;75783,96;CLP;75783,96;12099,96;IVA;0;0;63684;1058052;61.606.100-3;Fármarcos;7453;SERVICIO DE SALUD IQUIQUE;Salud;Servicio Público;Iquique;Región de Tarapacá  ;CL;1088504;76.946.471-9;SERGIO AGUSTIN;1679484;SERGIO AGUSTIN;FARMACEUTICO;Iquique;Región de Tarapacá  ;Chile;1464;19;CL;12;2;;;116418823.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;;ESZOPICLONA 3mg X 30 comp.;12;Caja;CLP;5307;0;0;0.0;63684;30 dias contra la recepcion conforme de la factura
43859550;3946-480-AG21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3946-480-AG21;Orden de Compra generada por invitación a compra ágil: 3946-207-COT21 (FARMACIA SOLIDARIA DSM);"DESPACHO EN FARMACIA SOLIDARIA DEL DEPARTAMENTO DE SALUD MUNICIPAL CHORRILLOS N°46 PICHIDEGUA SEXTA REGIÓN. CONTACTO PARA ENTREGA MIGUEL RIVEROS; FONO: 722299690. COMPRA SOLICITADA POR Q.F. VIVIANA MEDINA.

Orden de Compra generada por invitación a comp";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;5;En proceso;2;En proceso;2021-05-06;2021-05-06;2021-05-06;2021-05-06;;;1;4,40377358490566;53;1540318,15;CLP;1540318,15;245933,15;IVA;0;0;1294385;4866;69.081.100-6;Administración y Finanzas;118621;I MUNICIPALIDAD DE PICHIDEGUA;Municipalidades;;Pichidegua;Región del Libertador General Bernardo O´Higgins;CL;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Ñuñoa;Región Metropolitana de Santiago;Chile;2152204004001001;19;CL;12;2;;;116425290.0;51141700.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Agentes antipsicóticos;51141722.0;Fumarato de quetiapina;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Agentes antipsicóticos;20 CJS.Eszopiclona 3 mg x 30 cm EQUIVALENTE A ZOPINOM. Indicar: marca del producto, f.de vencimiento, despacho incluido en dirección indicada,completar y adjuntar formato datos proveedor (se encuentra en los adjuntos);;20;Caja;CLP;4049;0;0;0.0;80980;30 dias contra la recepcion conforme de la factura
43863671;1058034-44-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058034-44-SE21;ORDEN DE COMPRA DESDE 1058034-4-L121;"MEDICAMENTOS FALTANTES MES DE ABRIL 2021 DESDE 1058034-4-L121
Factura debe ser enviada, el XML a la dirección dipresrecepcion@custodium.com y el número de OC se debe indicar en referencia (801)
SC-14023 FARMACIA HOSP.FLORIDA
ITEM PRESUPUESTARIO 22.04.0";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-06;2021-05-07;2021-05-07;2021-05-07;2021-05-07;;1;3,27027027027027;37;61448,03;CLP;61448,03;9811,03;IVA;0;0;51637;1058034;61.602.199-0;Fármarcos;7475;SERVICIO NACIONAL DE SALUD HOSPITAL DE FLORIDA;Salud;Servicio Público HOSPITAL;Florida;Región del Biobío ;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;660;19;CL;7;48;1058034-4-L121;;116436356.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;"Eszopiclona   3 MG, comprimidos 
";"ESZP0003COMP. PLESSIR 3 MG X 30 COMP.REC.. MEDIPHARM. ESZOPICLONA. REG ISP F-17564 - VTO 6-2023 - LOTE 604620
Se adjunta ISP, anexos
Entrega en 3 días 
Vigencia 60 días ";210;Comprimido;CLP;174;0;0;0.0;36540;
43864716;788110-341-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=788110-341-SE21;ORDEN DE COMPRA DESDE 788110-8-LE21;Suministro de medicamentos Farmacia Popular SVTT DESDE 788110-8-LE21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-05-06;2021-05-07;2021-05-06;2021-05-07;2021-05-07;;1;3,8375;16;2310212,45;CLP;2310212,45;368857,45;IVA;0;0;1941355;788110;69.081.000-k;Departamento de Salud;135559;I MUNICIPALIDAD DE SAN VICENTE;Municipalidades;SERVICIOS;San Vicente de Tagua Tagua;Región del Libertador General Bernardo O´Higgins;CL;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;215-22-04-999 (Certificado pres n° 97);19;CL;7;2;788110-8-LE21;;116439323.0;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101703.0;Servicios de producción de productos para farmacéuticos;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;SUMINISTRO DE ESZOPICLONA 3 MG, CAJA 30 COMPRIMIDOS RECUBIERTOS ;"881851 VALNOC COMP. REC. 3 MG X 30, VENCIMIENTO: 10-12-2022  REGISTRO ISP F-1673518  
Presentación caja 30 comprimidos; valor cotizado es por caja; Neto, debe incorporar impuesto IVA. Plazo de entrega: 48 horas. Se adjuntan docs. Administrativos, Técnico";50;Caja;CLP;3000;0;0;0.0;150000;30 dias contra la recepcion conforme de la factura
43864716;788110-341-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=788110-341-SE21;ORDEN DE COMPRA DESDE 788110-8-LE21;Suministro de medicamentos Farmacia Popular SVTT DESDE 788110-8-LE21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-05-06;2021-05-07;2021-05-06;2021-05-07;2021-05-07;;1;3,8375;16;2310212,45;CLP;2310212,45;368857,45;IVA;0;0;1941355;788110;69.081.000-k;Departamento de Salud;135559;I MUNICIPALIDAD DE SAN VICENTE;Municipalidades;SERVICIOS;San Vicente de Tagua Tagua;Región del Libertador General Bernardo O´Higgins;CL;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;215-22-04-999 (Certificado pres n° 97);19;CL;7;2;788110-8-LE21;;116439328.0;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101703.0;Servicios de producción de productos para farmacéuticos;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;SUMINISTRO DE ESZOPICLONA 2 MG, CAJA 30 COMPRIMIDOS RECUBIERTOS;"881570 VALNOC COMP. REC. 2 MG X 30, VENCIMIENTO: 20-08-2025  REGISTRO ISP F-1673418  
Presentación caja 30 comprimidos; valor cotizado es por caja; Neto, debe incorporar impuesto IVA. Plazo de entrega: 48 horas. Se adjuntan docs. Administrativos, Técnico";1;Caja;CLP;3900;0;0;0.0;3900;30 dias contra la recepcion conforme de la factura
43866027;1658-734-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1658-734-SE21;S319 Medicamentos Farmacia Municipal;"SP3 CC 31.01.01 O.C. N°4554 DEL 13-05-2021 Sol Ped N°319  del 07-05-2021 TRATO DIRECTO 44-2020 ""CONTRATO DE SUMINISTRO DE MEDICAMENTOS PARA FARMACIA MUNICIPAL"". DESPACHAR CON FLETE PAGADO A LA DIRECCIÓN DE FARMACIA MUNICIPAL, UBICADA EN BULNES # 815 LOCAL";SE;Contratación con titulares de derecho de propiedad intelectual o industrial;Si;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-05-06;2021-05-17;2021-05-17;2021-05-17;2021-06-15;;1;4,82222222222222;9;787066;CLP;787066;125666;IVA;0;0;661400;2654;69.190.700-7;Municipalidad de Temuco;7321;I MUNICIPALIDAD DE TEMUCO;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Temuco;Región de la Araucanía ;CL;21978;79.802.770-0;Eurofarma Chile S. A.;22491;Eurofarma Chile S. A.;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Cerrillos;Región Metropolitana de Santiago;Chile;2152204004003;19;CL;7;2;;;116454109.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;MIO RELAX 5 MG X 30 COMP;MIO RELAX 5 MG X 30 COMP;50;Caja;CLP;730;0;0;0.0;36500;30 dias contra la recepcion conforme de la factura
43866027;1658-734-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1658-734-SE21;S319 Medicamentos Farmacia Municipal;"SP3 CC 31.01.01 O.C. N°4554 DEL 13-05-2021 Sol Ped N°319  del 07-05-2021 TRATO DIRECTO 44-2020 ""CONTRATO DE SUMINISTRO DE MEDICAMENTOS PARA FARMACIA MUNICIPAL"". DESPACHAR CON FLETE PAGADO A LA DIRECCIÓN DE FARMACIA MUNICIPAL, UBICADA EN BULNES # 815 LOCAL";SE;Contratación con titulares de derecho de propiedad intelectual o industrial;Si;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-05-06;2021-05-17;2021-05-17;2021-05-17;2021-06-15;;1;4,82222222222222;9;787066;CLP;787066;125666;IVA;0;0;661400;2654;69.190.700-7;Municipalidad de Temuco;7321;I MUNICIPALIDAD DE TEMUCO;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Temuco;Región de la Araucanía ;CL;21978;79.802.770-0;Eurofarma Chile S. A.;22491;Eurofarma Chile S. A.;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Cerrillos;Región Metropolitana de Santiago;Chile;2152204004003;19;CL;7;2;;;116454110.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPERIL 7,5 MG X 30 COMP;ZOPERIL 7,5 MG X 30 COMP;100;Caja;CLP;999;0;0;0.0;99900;30 dias contra la recepcion conforme de la factura
43866974;1075963-3645-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1075963-3645-SE21;ORDEN DE COMPRA DESDE 1075963-195-LQ19 REORDEN;"CONVENIO SUMINISTRO FÁRMACOS USADOS EN EL TRATAMIENTO PARA EL ALZHEIMER Y OTROS DESDE 1075963-195-LQ19
Se solicita gestionar su despacho en forma URGENTE.
Horario bodega de 08:30 a 16:00 hrs. 
Oci. 36994
Orden de compra vigencia 45 días
El proveedor ";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-07;2021-05-07;2021-05-07;2021-05-07;2021-05-10;;1;3,8375;16;34807,5;CLP;34807,5;5557,5;IVA;0;0;29250;1075963;61.606.001-5;Hospital Juan Noé;1667479;SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI;Salud;Hospital Público;Arica;Región de Arica y Parinacota;CL;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;;19;CL;7;2;1075963-195-LQ19;;116444930.0;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701.0;Servicios de producción de medicamentos o medicinas;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica; ESZOPICLONA 3MG CM (Codigo 2140253);"881851 VALNOC COMP. REC. 3 MG X 30, VENCIMIENTO: 02-04-2024  REGISTRO ISP F-1673518
Precio indicado por Comprimidos. Montos indicados en Neto, se debe incorporar impuesto IVA. Plazo de entrega: 48 horas.  Se adjuntan documentos Administrativos, Técnicos";390;Comprimido;CLP;75;0;0;0.0;29250;30 dias contra la recepcion conforme de la factura
43867595;1075963-3652-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1075963-3652-SE21;ORDEN DE COMPRA DESDE 636-334-LQ19   REORDEN;"ORDEN DE COMPRA DESDE 636-334-LQ19  PROVIENE DE OC MADRE 1075963-5384-SE20
Se solicita gestionar su despacho en forma URGENTE.
Horario bodega de 08:30 a 16:00 hrs
Oci. 37002
Orden de compra vigencia 45 días
El proveedor deberá enviar la Factura Elect";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-07;2021-05-07;2021-05-07;2021-05-07;2021-05-10;;1;4,23157894736842;76;898217,712;CLP;898217,712;143412,912;IVA;0;0;754804,8;1075963;61.606.001-5;Hospital Juan Noé;1667479;SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI;Salud;Hospital Público;Arica;Región de Arica y Parinacota;CL;550506;91.575.000-1;Socofar Division Munnich;26783;SOCOFAR S A;REPARACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE APA;Quilicura;Región Metropolitana de Santiago;Chile;;19;CL;7;2;;;116446758.0;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701.0;Servicios de producción de medicamentos o medicina;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;ZOPICLONA 7,5 MG CÓDIGO HOSPITAL 2140218;"273269 ZOPICLONA BE.COM.7.5MG.30 GENERICOS BIOEQUIVALENTES ..DESPACHO 72 HORAS GRATIS..FECHA DE VENCIMIENTO AGOSTO 2020
CAJA X 30";19080;Comprimido;CLP;39,56;0;0;0.0;754804,8;30 dias contra la recepcion conforme de la factura
43869839;3807-80-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3807-80-SE21;MEDICAMENTOS;"MEDICAMENTOS ABRIL 2021 CESFAM EMPEDRADO LICITACION 3807-2-LE21
ITEM: 214-05-73 CONVENIO GORE COVID 19
INICIATIVA: adquisición de medicamentos canasta básica para Cesfam Empedrado";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-07;2021-05-07;2021-05-07;2021-05-17;2021-05-07;;1;3,69354838709677;62;115394,3;CLP;115394,3;18424,3;IVA;0;0;96970;4727;69.120.200-3;Adquisiciones Municipales;116944;I MUNICIPALIDAD DE EMPEDRADO;Municipalidades;GOBIERNO CENTRAL;Empedrado;Región del Maule ;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;214-05-73;19;CL;7;2;3807-2-LE21;;116453298.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPICLONA DE 7.5 MG.;MIN0215 ZOPICLONA 7,5  COMP. CAJA X 1000 B  Entrega 24-48 HR ZOPICLONA F-1258617 MINTLAB  VENC. 31-12-2022;3000;Comprimido;CLP;21,99;0;0;0.0;65970;30 dias contra la recepcion conforme de la factura
43870161;4013-116-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4013-116-SE21;ORDEN DE COMPRA DESDE 4013-10-L121;Compra de medicamentos  DESDE 4013-10-L121;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-05-07;2021-05-07;2021-05-07;2021-05-07;2021-05-07;;1;4,40377358490566;53;370566;CLP;370566;59166;IVA;0;0;311400;4933;69.060.800-6;Departamento De Salud;119270;I MUNICIPALIDAD DE PUCHUNCAVI;Municipalidades;ESTACIONAMIENTO DE VEHICULOS Y PARQUIMETROS| GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Puchuncaví;Región de Valparaíso ;CL;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Ñuñoa;Región Metropolitana de Santiago;Chile;;19;CL;7;2;4013-10-L121;;116454059.0;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;eszopiclona 3mg. envase de 30 comprimidos;120-10-74721 ZOPINOM 3 MG 30 CR REG.ISP F-17137 EQUIVALENTE TERAPÉUTICO Eszopiclona 3 mg 30 Comprimidos Recubiertos , venc: Marzo 2023, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP. Despacho;3000;Comprimido;CLP;95;0;0;0.0;285000;30 dias contra la recepcion conforme de la factura
