ID;Codigo;Link;Nombre;Descripcion/Obervaciones;Tipo;ProcedenciaOC;EsTratoDirecto;EsCompraAgil;CodigoTipo;CodigoAbreviadoTipoOC;DescripcionTipoOC;codigoEstado;Estado;codigoEstadoProveedor;EstadoProveedor;FechaCreacion;FechaEnvio;FechaSolicitudCancelacion;fechaUltimaModificacion;FechaAceptacion;FechaCancelacion;tieneItems;PromedioCalificacion;CantidadEvaluacion;MontoTotalOC;TipoMonedaOC;MontoTotalOC_PesosChilenos;Impuestos;TipoImpuesto;Descuentos;Cargos;TotalNetoOC;CodigoUnidadCompra;RutUnidadCompra;UnidadCompra;CodigoOrganismoPublico;OrganismoPublico;sector;ActividadComprador;CiudadUnidadCompra;RegionUnidadCompra;PaisUnidadCompra;CodigoSucursal;RutSucursal;Sucursal;CodigoProveedor;NombreProveedor;ActividadProveedor;ComunaProveedor;RegionProveedor;PaisProveedor;Financiamiento;PorcentajeIva;Pais;TipoDespacho;FormaPago;CodigoLicitacion;Codigo_ConvenioMarco;IDItem;codigoCategoria;Categoria;codigoProductoONU;NombreroductoGenerico;RubroN1;RubroN2;RubroN3;EspecificacionComprador;EspecificacionProveedor;cantidad;UnidadMedida;monedaItem;precioNeto;totalCargos;totalDescuentos;totalImpuestos;totalLineaNeto;Forma de Pago
45332839;2735-86-AG22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2735-86-AG22;Adquisición de Medicamentos, compra ágil: 2735-38-COT22;"Adquisición de Medicamentos

PRESUPUESTOS: SALUD

SEGÚN IDSGD N° 054068

Cotización Compra Ágil ID 2735-38-COT22

DESPACHAR A: 
AVDA. EL RODEO Nº 13.533, LO BARNECHEA.
LUNES A VIERNES 9:00 a 13:00
CONTACTO O/C:
MARIO TRONCHE C.
TELEFONO: 56-2";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2022-01-24;2022-02-02;2022-02-02;2022-02-02;2022-02-04;;1;3,69354838709677;62;1352934,8;CLP;1352934,8;216014,8;IVA;0;0;1136920;3724;69.255.200-8;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;100155;I MUNICIPALIDAD LO BARNECHEA;Municipalidades;;Lo Barnechea;Región Metropolitana de Santiago;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;SALUD  35/27;19;CL;12;2.0;;;120476217;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207.0;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3 MG #10934#. Vencimiento igual o superior a 12 meses contados desde la recepción de los productos. Indicar Registro Sanitario.;;10020;Comprimido;CLP;34;0;0;0;340680;30 dias contra la recepcion conforme de la factura
45339661;608-1025-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=608-1025-SE22;lsa FARMACIA MELATONINA 3 MG CM/CP;"ID: RES. EXENTA Nº: 	6777/30-11-2020
SERVICIO: PEDIDO FARMACOS MES FEBRERO  2022
CORREOS: marco.silva@redsalud.gob.cl-michael.ponce@redsalud.gob.cl- ines.mesias@redsalud.gob.cl
BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-2570236	
HORARIO RECEPCION: LU";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2022-01-25;2022-02-03;2022-01-25;2022-01-25;2022-02-03;;1;3,27027027027027;37;127449;CLP;127449;20349;IVA;0;0;107100;1604;61.606.602-1;Hospital Dr. Gustavo Fricke;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;Salud;;Viña del Mar;Región de Valparaíso ;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;;19;CL;7;48.0;608-132-LQ20;;120496057;51111800.0;Medicamentos y productos farmacéuticos / Agentes antitumorales / Hormonas y antihormonas;51111809.0;Tamoxifeno;Medicamentos y productos farmacéuticos;Agentes antitumorales;Hormonas y antihormonas;"2149521	MELATONINA 3MG CM/CP ENVASADO EN BLISTER
";"MLTN0003COMP. MELATONINA 3MG X 30 CAP.. ARAMA. MELATONINA. REG ISP F-23523 - VTO 10-2021 - LOTE G019485
Entrega en 2 días. Se adjunta ISP, CANJE y anexos técnicos. Vigencia 120 días. Sin costo por flete. Pedido mínimo 50.000.";2100;Cápsula;CLP;51;0;0;0;107100;
45371281;2332-122-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2332-122-SE22;ADQ. DE FARMACOS LABORATORIO CHILE ENERO 2022;"DEC # 1707 REQ 113-CER 104
EMITIR FACTURA una vez realizada la RECEPCIÓN CONFORME.
Sr. Proveedor: Se solicita que el número de Orden de Compra se indique en las facturas relacionadas a esta compra, caso contrario; el documento será rechazado ante el SII";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2022-01-31;2022-02-08;2022-02-07;2022-02-07;2022-02-08;;1;4,40377358490566;53;3570000;CLP;3570000;570000;IVA;0;0;3e+06;3325;69.220.100-0;Oficina de Adquisiciones del Departamento de Salud;86507;I MUNICIPALIDAD DE PUERTO MONTT;Municipalidades;GOBIERNO CENTRAL;Puerto Montt;Región de los Lagos ;CL;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Ñuñoa;Región Metropolitana de Santiago;Chile;2152204004001;19;CL;7;2.0;2332-40-LR20;;120595508;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207.0;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;"ESZOPLICONA 3MG COMPRIMIDOS 
";"120-10-74721 ZOPINOM 3 MG 30 CR, venc: Ago22 F-17137/18 - PLAZO ENTREGA 3 DIAS, Se adjunta documentacion técnica, certificado de farmavigilancia, politica de canje, devoluciones y norma GMP.
";6000;Unidad;CLP;55;0;0;0;330000;30 dias contra la recepcion conforme de la factura
45372695;3983-28-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3983-28-SE22;ORDEN DE COMPRA DESDE 3983-2-LE22;MEDICAMENTOS PARA FARMACIA COMUNITARIA PAREDONES DESDE 3983-2-LE22;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2022-01-31;2022-02-01;2022-02-01;2022-02-01;2022-02-04;;1;0;0;299880;CLP;299880;47880;IVA;0;0;252000;4903;69.090.900-6;Salud;118971;I MUNICIPALIDAD DE PAREDONES;Municipalidades;;Paredones;Región del Libertador General Bernardo O´Higgins;CL;651991;76.133.312-7;HOSPIFARMA;1254490;LABORATORIO HOSPIFARMA CHILE LIMITADA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Quilicura;Región Metropolitana de Santiago;Chile;215.22.04.004.002.011;19;CL;7;2.0;3983-2-LE22;;120587283;42171900.0;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;42171903.0;Cajas de medicamentos de servicios médicos de urgencia;Equipamiento y suministros médicos;Artículos médicos para urgencias y atención en terreno;Contenedores de almacenaje para servicios médicos de urgencia;MELATONINA 3MGX30COMP;HOF0111 MELATONINA CAPSULAS 3 mg. REGISTRO ISP F-2482519. PRESENTACION: CAJA X 30 CAPSULAS. MARCA: HOSPIFARMA. FABRICANTE: BIOMYLZ PVT. LTD., INDIA. VENCIMIENTO: 31-03-2024. LOTE: BMMEC2106;200;Unidad;CLP;1260;0;0;0;252000;30 dias contra la recepcion conforme de la factura
45381485;2196-67-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2196-67-SE22;PROGRAMA MEDICAMENTOS MEDICINA GENERAL DESDE 2196-44-LE21 - ARAMA NATURAL PRODUCTS DISTRIBUIDORA LTDA.;"HORARIOS DE BODEGA:
LUNES A JUEVES DE 08:30 A 13:15 Y DE 14:15 A 17:00 - VIERNES HASTA LAS 16:00.

Instruir a vuestros conductores respetar el límite de velocidad máximo de tránsito interno 20 KM/H.

Las facturaciones que se realizan a nombre del ";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2022-02-02;2022-02-17;2022-02-02;2022-02-03;2022-02-17;;1;0;0;489704,04;CLP;489704,04;78188,04;IVA;0;0;411516;3191;61.608.106-3;Hospital Psiquiátrico El Peral;7427;Hospital Psiquiátrico El Peral;Salud;;Santiago;Región Metropolitana de Santiago;CL;677833;76.070.033-9;ARAMA NATURAL PRODUCTS DISTRIBUIDORA LIMITADA;1279538;ARAMA NATURAL PRODUCTS DISTRIBUIDORA LIMITADA;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| SERV;Pudahuel;Región Metropolitana de Santiago;Chile;;19;CL;7;2.0;2196-44-LE21;;120611695;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207.0;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3MG - CAPSULA;PTIMP-024 CIRCALIFE 3MG X 30 CAP BAROQUE (MELATONINA) REG. F-23544/17, CAJA X 30, VENCE: 30-05-2023, STOCK DISPONIBLE, DESPACHO EN 24 HORAS, SE ADJUNTA POLÑITICAS DE CANJE ARAMA;8520;Cápsula;CLP;48,3;0;0;0;411516;30 dias contra la recepcion conforme de la factura
45386001;4520-21-CC22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4520-21-CC22;ADQUISICIÓN DE MEDICAMENTOS  ;"ADQUSICIÓN MEDICAMENTOS
MELATONINA 3MG 100 CAJAS
AAS 500MG 10 CAJAS
DISULFIRAM 500MG 4 CAJAS
TRIMEBUTINO 100MG 150 CAJAS
PENICILINA 2 MILL
ID CONVENIO 1058101-2-LR21
N° RESOLUCIÓN 5.951 DEL 24.11.2021
DESPACHO A DIRECCIÓN JUAN MACKENNA S/N, COMUNA";CC;Proveniente de licitación pública;No;No;14;CC;Compra Coordinada;6;Aceptada;4;Aceptada;2022-02-02;2022-02-02;2022-02-02;2022-02-02;2022-02-02;;1;3,27027027027027;37;572985;CLP;572985;91485;IVA;0;0;481500;5436;69.266.400-0;Depto. de Salud;145365;I MUNICIPALIDAD DE TREHUACO;Municipalidades;;Trehuaco;Región del Ñuble;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;PRESUPUESTO CONVENIO DE COLABORACIÓN PAR;19;CL;7;2.0;1058101-2-LR21;;120625807;42171900.0;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;42171903.0;Cajas de medicamentos de servicios médicos de urge;Equipamiento y suministros médicos;Artículos médicos para urgencias y atención en terreno;Contenedores de almacenaje para servicios médicos de urgencia;MELATONINA 3 MG CM ;MELATONINA 3 MG CM;100;Caja;CLP;1170;0;0;0;117000;30 dias contra la recepcion conforme de la factura
45391772;1058141-236-AG22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058141-236-AG22;(RBB) PEDIDO EXTRA FARMACIA PNH 5787- 5819- 5750: 1058141-102-COT22;"PEDIDO EXTRA FARMACIA PNH 5787  5819 - 5750
((7/02/2022))
Despachar con guía y enviar factura contra recepción conforme en portal mercado público.
Horario de Entrega en Bodega Farmacia Lunes a jueves: 09:00 a 16:00 hrs.; viernes: 9:00 a 15:00hrs.
Rev";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2022-02-03;2022-02-04;2022-02-03;2022-02-03;2022-02-07;;1;0;0;489732,6;CLP;489732,6;78192,6;IVA;0;0;411540;1058141;61.602.054-4;Fármarcos;1468521;SERVICIO NACIONAL DE SALUD HOSPITAL CARLOS VAN BUREN;Salud;Servicio Público;Valparaíso;Región de Valparaíso ;CL;668273;76.091.301-4;LABORATORIOS BIOPAS S.A.;1270266;LABORATORIOS BIOPAS S.A.;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| OTRA;Las Condes;Región Metropolitana de Santiago;Chile;1384;19;CL;7;2.0;;;120642190;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207.0;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA CM LP 2 MG [4004043];Vigisom 2 mg melatonina de liberacion prolongada Caja x 30 comp.;570;Comprimido;CLP;722;0;0;0;411540;30 dias contra la recepcion conforme de la factura
45403809;4454-96-AG22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4454-96-AG22;MEDICAMENTOS Y PRODUCTOS FARMACEUTICOS - CASOS SOCIALES - DIDECO;MEDICAMENTOS Y PRODUCTOS FARMACEUTICOS - CASOS SOCIALES - DIDECO EL OFERENTE DEBE ANOTAR NUMERO DE CONTACTO Y DEBE CUMPLIR CON EL PLAZO DE ENTREGA DE LOS PRODUCTOS;AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;6;Aceptada;4;Aceptada;2022-02-07;2022-02-09;2022-02-09;2022-02-09;2022-03-08;;1;0;0;1185460,15;CLP;1185460,15;189275,15;IVA;0;0;996185;5370;69.150.600-2;ADMINISTRACION Y FINANZAS - DEPTO ADQUISICIONES;140867;I MUNICIPALIDAD DE HUALQUI;Municipalidades;GOBIERNO CENTRAL;Hualqui;Región del Biobío ;CL;1215852;76.368.194-7;FARMACIA MAS VIDA Y SALUD LIMITADA;1803584;HERMANOS ESTRADA LIMITADA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, DE ;Hualqui;Región del Biobío ;Chile;PRESUPUESTO MUNICIPAL ;19;CL;7;2.0;;;120706240;42171900.0;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;42171903.0;Cajas de medicamentos de servicios médicos de urge;Equipamiento y suministros médicos;Artículos médicos para urgencias y atención en terreno;Contenedores de almacenaje para servicios médicos de urgencia;MELATONINA 3MG PARA NIÑO;MELATONINA 3MG PARA NIÑO;3;Unidad;CLP;3353;0;0;0;10059;30 dias contra la recepcion conforme de la factura
45407614;812030-269-AG22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=812030-269-AG22;Orden de Compra generada por invitación a compra ágil: 812030-244-COT22;COORDINAR DESPACHO CON MARCIA ULLOA AL CORREO calendarizaciones@hospitallaflorida.cl O AL NÚMERO 226121819;AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2022-02-07;2022-02-11;2022-02-11;2022-02-11;2022-02-11;;1;3,69354838709677;62;445464,6;CLP;445464,6;71124,6;IVA;0;0;374340;812030;65.075.485-9;medicamentos, oxigeno y trauma;1375151;HOSPITAL CLINICO METROPOLITANO DE LA FLORIDA DOCTORA ELOISA DIAZ;Salud;medicamentos, oxigeno y trauma;La Florida;Región Metropolitana de Santiago;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;;19;CL;7;2.0;;;120687085;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207.0;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;FANN05040	MELATONINA 3 MG ORAL;FANN05040	MELATONINA 3 MG ORAL;11010;Unidad;CLP;34;0;0;0;374340;30 dias contra la recepcion conforme de la factura
45410468;4584-32-AG22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4584-32-AG22;Orden de Compra generada por invitación a compra ágil: 4584-16-COT22;Compra de fármacos de salud mental;AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;6;Aceptada;4;Aceptada;2022-02-08;2022-02-08;2022-02-08;2022-02-08;2022-02-14;;1;3,69354838709677;62;336148,82;CLP;336148,82;53670,82;IVA;0;0;282478;5500;69.091.300-3;SALUD MARCHIGUE;115304;I MUNICIPALIDAD DE MARCHIGUE;Municipalidades;SERVICIOS DE OTROS ESTABLECIMIENTOS QUE EXPENDEN COMIDAS Y BEBIDAS| GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| OTRAS ACTIVIDADES DE MANEJO DE DESPERDICIOS| OTROS SERVICIOS DE DIVERSION Y ESPARCIMIENTOS N.C.P.;Marchigue;Región del Libertador General Bernardo O´Higgins;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;32;19;CL;7;2.0;;;120696125;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207.0;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3 MG  CAJA X 1000;;2;Caja;CLP;1020;0;0;0;2040;30 dias contra la recepcion conforme de la factura
