ID;Codigo;Link;Nombre;Descripcion/Obervaciones;Tipo;ProcedenciaOC;EsTratoDirecto;EsCompraAgil;CodigoTipo;CodigoAbreviadoTipoOC;DescripcionTipoOC;codigoEstado;Estado;codigoEstadoProveedor;EstadoProveedor;FechaCreacion;FechaEnvio;FechaSolicitudCancelacion;fechaUltimaModificacion;FechaAceptacion;FechaCancelacion;tieneItems;PromedioCalificacion;CantidadEvaluacion;MontoTotalOC;TipoMonedaOC;MontoTotalOC_PesosChilenos;Impuestos;TipoImpuesto;Descuentos;Cargos;TotalNetoOC;CodigoUnidadCompra;RutUnidadCompra;UnidadCompra;CodigoOrganismoPublico;OrganismoPublico;sector;ActividadComprador;CiudadUnidadCompra;RegionUnidadCompra;PaisUnidadCompra;CodigoSucursal;RutSucursal;Sucursal;CodigoProveedor;NombreProveedor;ActividadProveedor;ComunaProveedor;RegionProveedor;PaisProveedor;Financiamiento;PorcentajeIva;Pais;TipoDespacho;FormaPago;CodigoLicitacion;Codigo_ConvenioMarco;IDItem;codigoCategoria;Categoria;codigoProductoONU;NombreroductoGenerico;RubroN1;RubroN2;RubroN3;EspecificacionComprador;EspecificacionProveedor;cantidad;UnidadMedida;monedaItem;precioNeto;totalCargos;totalDescuentos;totalImpuestos;totalLineaNeto;Forma de Pago
51908237;794807-165-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=794807-165-AG24;Orden compra ágil: 794807-53-COT24 oficios N°3868 N°3867 N°3786;"Orden de Compra codigo: 794807-165-AG24 dirigida a SCM PHARMA SPA
Compra de medicamentos prais correspondiente diciembre oficio N°3868 N°3867 N°3786
Entregar en bodega de farmacia a Soraya Barrera, teléfono: 732-566295
Entregar por estacionamiento de Hospital San Javier ubicado por calle Torreblanca de 08:30 a 12:30 hrs y 14:00 a 16:30 hrs de lunes a jueves y viernes de 08:30 a 12:30 hrs y 14:00 a 15:30 hrs.";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2024-12-19;2025-01-07;2024-12-19;2024-12-19;2025-01-07;;1;0;0;147798;CLP;147798;23598;IVA;0;0;124200;794807;61.606.912-8;PRAIS;7262;SERVICIO DE SALUD DEL MAULE HOSPITAL SAN JAVIER;Salud;HOSPITALES Y CLINICAS;San Javier;Región del Maule ;Extranjero;1185307;77.337.544-5;SCM;1773777;SCM PHARMA SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Providencia;Región Metropolitana de Santiago;;;19;Extranjero;7;2;;;139669764;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;"Melatonina 3 mg
";Melatonina Cápsulas 3Mg X30, Lab. Mdc, Vence. 31-01-2026;180;Comprimido;CLP;37;0;0;;6660;30 dias contra la recepcion conforme de la factura
51917476;1058131-854-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058131-854-AG24;Orden de Compra generada por invitación a compra ágil: 1058131-186-COT24;"Orden de Compra codigo: 1058131-854-AG24 dirigida a SCM PHARMA SPA

Justificación selección de cotización menos económica: proveedor ADN no especifica los productos que despachará (descripción y/o marca)";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2024-12-20;2025-01-02;2024-12-20;2024-12-20;2025-01-02;;1;0;0;5544400,4;CLP;5544400,4;885240,4;IVA;0;0;4659160;1058131;61.607.201-3;SERVICIO DE SALUD TALCAHUANO HOSPITAL DE;7315;SERVICIO DE SALUD TALCAHUANO HOSPITAL DE;Salud;Servicio Público;Tomé;Región del Biobío ;Extranjero;1185307;77.337.544-5;SCM;1773777;SCM PHARMA SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Providencia;Región Metropolitana de Santiago;;;19;Extranjero;12;2;;;139696652;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3 MG ORAL;Melatonina 3 Mg 30 Comprimidos, Lab. Eurofarma, Vence 01-04-2026;15000;Comprimido;CLP;45;0;0;;675000;30 dias contra la recepcion conforme de la factura
51937088;2735-2241-AG24;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2735-2241-AG24;Adquisición Medicamento, MELATONINA, compra ágil: 2735-1811-COT24;"Adquisición Medicamento, MELATONINA

PRESUPUESTOS: SALUD

SEGÚN IDSGD N°429819 

Cotización Compra Ágil ID 2735-1811-COT24

DESPACHAR A: 
AVDA. EL RODEO Nº 13.533, LO BARNECHEA.
LUNES A VIERNES 9:00 a 13:00
CONTACTO O/C:
MARIO TRONCHE C.
TELEFONO: 56-2-27573580
MAIL: mtronche@lobarnechea.cl

DESPACHOS UNICAMENTE CON GUÍA DE DESPACHO
NO FACTURAR HASTA EL ENVÍO CÓDIGO HES
";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2024-12-26;2025-01-06;2025-01-06;2025-01-06;2025-01-13;;1;0;0;481950;CLP;481950;76950;IVA;0;0;405000;3724;69.255.200-8;Municipalidad de lo Barnechea - Adquisiciones - Consistorial;100155;I MUNICIPALIDAD LO BARNECHEA;Municipalidades;;Lo Barnechea;Región Metropolitana de Santiago;Extranjero;1152378;76.986.924-7;MDC HEALTH;1741827;MDC HEALTH SPA;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS;Providencia;Región Metropolitana de Santiago;;SALUD  35/2359;19;Extranjero;7;2;;;139754305;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;"MELATONINA 3 MG X 30 CAPSULAS.  (CIRCALIFE 3 MG X 30 CAPSULAS)  #80275#.
	Oferente deberá indicar registro de ISP del medicamento ofertado
	Oferente deberá informar Nombre del medicamento y presentación
	Vencimiento superior a 12 meses
";;500;Caja;CLP;810;0;0;;405000;30 dias contra la recepcion conforme de la factura
51963034;1075963-61-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1075963-61-SE25;ORDEN DE COMPRA DESDE 1075963-514-LR22 REORDEN;"CONVENIO SUMINISTRO POR FÁRMACOS ORALES DESDE 1075963-514-LR22
Se solicita gestionar su despacho en forma URGENTE.
Horario bodega de 08:30 a 16:00 hrs
Reorden # 277544 -  # 277795 - # 278320
OCI. 101631
Orden de compra vigencia 45 dias.
El proveedor deberá enviar la Factura Electrónica a la casilla asociada al Hospital Regional de Arica y Parinacota,
dipresrecepcion@custodium.com, dentro de las 48 horas posteriores a la emisión del documento en el SII, incorporando en los campos
respectivos (801) el número de Orden de Compra del Portal, asociado al proceso y su archivo en el formato XML. La factura mal extendida
o que no incorpore los antecedentes propios del servicio contratado o bien adquirido, será causal de devolución al Proveedor dentro del
plazo de 8 días corridos desde su recepción.
Por motivo de consultas deberán comunicarse a los siguientes correos: zunilda.flores@hjnc.cl y herman.geraldo@hjnc.cl";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-02;2025-01-03;2025-01-02;2025-01-02;2025-01-03;;1;4;31;2896873,882;CLP;2896873,882;462526,082;IVA;0;0;2434347,8;1075963;61.606.001-5;Hospital Juan Noé;1667479;SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI;Salud;Hospital Público;Arica;Región de Arica y Parinacota;CL;23690;80.447.400-5;MUNNICH PHARMA MEDICAL SPA;24141;MUNNICH PHARMA MEDICAL SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VEN;;;Chile;;19;CL;7;2;1075963-514-LR22;;139829469;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;"MELATONINA 3MG CAPSULA (2140217) B
";274564 MELATONINA CAP.3MG.30, CAJA X 30, ARAMA;30000;Cápsula;CLP;66,5;0;0;0.0;1995000;30 dias contra la recepcion conforme de la factura
51965611;1058132-18-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058132-18-SE25;ORDEN DE COMPRA DESDE 1058132-36-LR23	;"TIPO:NORMAL
Compra Suministro Medicamentos Tabla N 3 Grupo R DESDE 1058132-36-LR23
Programa de compras de ENERO 2025, despachar mercaderías con vencimientos
superiores a 12 meses.
Lugar de Entrega: Bodega de Fármacos del Hospital Las Higueras de Talcahuano,
de Lunes a Viernes de 08:00 a 13:00 Horas
Todo DTE emitido debe hacer referencia a la orden de compra asociada y
generada en mercado público, en el campo 801 destinada para ello
El DTE debe ser enviado en un plazo no mayor a 48 horas a la casilla de correo
dipresrecepcion@custodium.com, Las facturas deben tener como forma de pago
crédito
CUENTA N° 1	
";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-03;2025-01-06;2025-01-03;2025-01-03;2025-01-10;;1;3,27027027027027;37;511700;CLP;511700;81700;IVA;0;0;430000;1058132;61.607.202-1;Fármarcos;7419;SERVICIO DE SALUD DE TALCAHUANO HOSPITAL;Salud;Servicio Público;Talcahuano;Región del Biobío ;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;643;19;CL;7;2;1058132-36-LR23;;139836912;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;004-0511 MELATONINA 3 MG COMPRIMIDO O CÁPSULA;MLTN0003COMP. CIRCALIFE  MELATONINA 3MG X 30 CAP.. ARAMA. MELATONINA. REG ISP F-23544. VCTO 10-2025. LOTE G012472 -- 7803501004446, Entrega en 2 días.  Validez de la oferta 150 días. Sin costo por flete. Monto mínimo de despacho 50.000.;10000;Comprimido;CLP;43;0;0;0.0;430000;30 dias contra la recepcion conforme de la factura
51966531;3251-4-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3251-4-SE25;PEDIDO ENERO;pedido abastecer farmacia dpto de salud;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-03;2025-01-03;2025-01-03;2025-01-03;2025-01-06;;1;3,69354838709677;62;3003203;CLP;3003203;479503;IVA;0;0;2523700;4172;69.252.700-3;Departamento de Salud;113978;I MUNICIPALIDAD DE PELLUHUE;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Pelluhue;Región del Maule ;CL;261744;76.830.090-9;Caribean Pharma SpA;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;2152204004-2152204005;19;CL;7;2;3251-34-LQ23;;139840085;42171900.0;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;42171903;Cajas de medicamentos de servicios médicos de urge;Equipamiento y suministros médicos;Artículos médicos para urgencias y atención en terreno;Contenedores de almacenaje para servicios médicos de urgencia;Melatonina 3 MG;GEN0214 CIRCALIFE 3 MG ESTCH. X 30 CAP., Melatonina 3 mg., F-23544/22, OPKO CHILE S.A, 01-06-2025, venc: 01-06-2025, Plazo de entrega de 24-48 hrs;3000;Comprimido;CLP;42,5;0;0;0.0;127500;30 dias contra la recepcion conforme de la factura
51971953;1705-5-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1705-5-AG25;Orden de Compra generada por invitación a compra ágil: 1705-6-COT25;"Orden de Compra codigo: 1705-5-AG25 dirigida a ADN FARMACEUTICA SPA
COMPRA SEGUN MEMEO N°27 DE FARMACOS ENERO
DESPACHO A BODEGA DE FARMACIA E INSUMOS  DE HOSPITAL DE QUINTERO DE LUNES A JUEVES DE 08:00 A 16:00 Y VIERNES 08:00 A 15:00 HRS
DIRECCION ARANGUIZ TUDELA #380, QUINTERO
CONTACTO PROVEEDOR:56-2-32343532 / info@adnfarmaceutica.cl
Justificación selección de cotización menos económica: Cumple con los requerimientos solicitados por referente";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-06;2025-01-08;2025-01-08;2025-01-08;2025-01-08;;1;0;0;1537111,1;CLP;1537111,1;245421,1;IVA;0;0;1291690;2701;61.606.603-k;Hospital Quintero;7348;HOSPITAL ADRIANA COUSINO DE QUINTERO;Salud;HOSPITALES Y CLINICAS;Quintero;Región de Valparaíso ;Extranjero;989196;76.786.297-0;ADN FARMACÉUTICA;1580697;ADN FARMACEUTICA SPA;DROGUERIA;Pudahuel;Región Metropolitana de Santiago;;;19;Extranjero;7;2;;;139854800;42171900.0;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;42171903;Cajas de medicamentos de servicios médicos de urgencia;Equipamiento y suministros médicos;Artículos médicos para urgencias y atención en terreno;Contenedores de almacenaje para servicios médicos de urgencia;"MELATONINA 3 MG	 / *VENCIMIENTO SUPERIOR A 12 MESES, ADJUNTAR COTIZACION Y FICHA TECNICA  DEL PRODUCTO, SIN ESTE DATO ES INADMISIBLE LA OFERTA, CONTACTO TELEFÓNICO VIGENTE PARA COORDINACIÓN, DESPACHO INMEDIATO.
*Esta compra está sujeta a la obligatoriedad de la Norma Técnica N° 226 en adjunto.
";"MELATONINA 3 MG	 / *VENCIMIENTO SUPERIOR A 12 MESES, ADJUNTAR COTIZACION Y FICHA TECNICA  DEL PRODUCTO, SIN ESTE DATO ES INADMISIBLE LA OFERTA, CONTACTO TELEFÓNICO VIGENTE PARA COORDINACIÓN, DESPACHO INMEDIATO.
*Esta compra está sujeta a la obligatorieda";6000;Comprimido;CLP;44;0;0;;264000;30 dias contra la recepcion conforme de la factura
51976023;1058044-51-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058044-51-SE25;Fármacos Stock Enero 2025;"La Recepción de Mercaderia se realizará SÓLO CONTRA GUÍA DE DESPACHO en conformidad a Ley de Pago Oportuno N°21.131 en Bodega de Farmacia, ubicada en Av. Videla S/N° de Lunes a Viernes de las 08:30 a las 13:00. Posterior a Recepción Conforme en Portal de Mercado Público
Facturar y enviar dcto. Electrónico: facturas.hspcoquimbo@redsalud.gov.cl  
O/C IBM Nº 22500333
VCTO. SUPERIOR A 1 AÑO


Mª CECILIA FERNÁNDEZ PIZARRO       QF. CRISTIAN GONZALEZ HINOSTROZA
ADQUISICIONES FARMACIA                        JEFE  U. ABASTECIMIENTO

";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-06;2025-01-08;2025-01-08;2025-01-08;2025-01-08;;1;3,27027027027027;37;2908311,21;CLP;2908311,21;464352,21;IVA;0;0;2443959;1058044;61.606.403-7;Fármarcos;7416;SERVICIO DE SALUD COQUIMBO HOSPITAL DE COQUIMBO;Salud;Servicio Público;29;Región de Coquimbo ;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;;19;CL;7;2;2126-83-LQ23;;139866138;41106500.0;Equipamiento para laboratorios / Equipos e insumos para laboratorio / Productos de expresión proteínica;41106503;Inductores o reguladores;Equipamiento para laboratorios;Equipos e insumos para laboratorio;Productos de expresión proteínica;"214-0403    MELATONINA 3MG X 30 COMP. EUROMED. MELATONINA. REG ISP F-11438. VCTO 04-25. LOTE 0400723
";"214-0403    MELATONINA 3MG X 30 COMP. EUROMED. MELATONINA. REG ISP F-11438. VCTO 04-25. LOTE 0400723
";52110;Comprimido;CLP;46,9;0;0;0.0;2443959;30 dias contra la recepcion conforme de la factura
51976209;2766-2-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2766-2-AG25;DROGUERÍA ACONCAGUA SPA compra ágil: 2766-2-COT25;"MEMO 126 DEL 03/01/2025 
DESPACHADO AVENIDA PEDRO AGUIRRE CERDA 0161. FARMACIA MUNICIPAL LA CISTERNA
CONTACTO: SANDRA BALMACEDA OVALLE        MOVIL: 997015316    farmaciamunicipal@cisterna.cl
HORARIO: RECEPCIÓN DE MERCADERÍA DE LUNES A VIERNES DE 8:30 A 13:00 HRS, LUNES A JUEVES 15:15 A 16:00";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-06;2025-01-14;2025-01-14;2025-01-29;2025-01-15;;1;0;0;347004;CLP;347004;55404;IVA;0;0;291600;3755;69.072.000-0;SALUD;100488;I MUNICIPALIDAD DE LA CISTERNA;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;La Cisterna;Región Metropolitana de Santiago;Extranjero;1124621;76.985.933-0;Droguería Aconcagua SpA;1714883;DROGUERÍA ACONCAGUA SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;La Granja;Región Metropolitana de Santiago;;Ilustre Municipalidad De La Cisterna;19;Extranjero;7;2;;;139866605;85121900.0;Salud, servicios sanitarios y alimentación / Medicina y servicios de salud / Farmacéuticos;85121902;Farmacias;Salud, servicios sanitarios y alimentación;Medicina y servicios de salud;Farmacéuticos;Melatonina 3 mg 30 Cápsulas  CAJA X 30  jul-26;Melatonina 3 mg 30 Cápsulas  CAJA X 30  jul-26;300;Caja;CLP;972;0;0;;291600;30 dias contra la recepcion conforme de la factura
51980856;608-163-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=608-163-SE25;(LSA) FARMACIA MELATONINA 3 MG CP;"ID:608-93-LQ24 RES. EXENTA Nº: 2682/20-05-2024	
SERVICIO: PEDIDO FARMACOS ENERO 2025
CORREOS:  -vicente.astorga@redsalud.gob.cl- ines.mesias@redsalud.gob.cl -alexander.ramos@redsalud.gob.cl
BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-3310236         
HORARIO RECEPCION: LUNES A VIERNES DE  08:00 A 15:00 HORAS.
""INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO""
DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA
El despacho  debe realizarse solo a través de Guía de Despacho.  Una vez corroborada la Recepción conforme a través del Portal Mercado Público, proceder a la emisión de factura:
FACTURA ELECTRÓNICA DEBE SER ENVIADA A: dipresrecepcion@custodium.com  en formato XML.

";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2025-01-07;2025-01-08;2025-01-08;2025-01-08;2025-01-08;;1;3,69354838709677;62;2042040;CLP;2042040;326040;IVA;0;0;1716000;1604;61.606.602-1;Hospital Dr. Gustavo Fricke;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;Salud;;Viña del Mar;Región de Valparaíso ;CL;261744;76.830.090-9;Caribean Pharma SpA;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;;19;CL;7;48;608-93-LQ24;;139879964;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;2149521	MELATONINA 3 MG CP;HOF0105 MELATONINA 3MG X 30 COMP., Melatonina 3 mg, F-26109/21, HOSPIFARMA, 01-05-2026, venc: 01-05-2026, Plazo de entrega de 24-48 hrs;39000;Cápsula;CLP;44;0;0;0.0;1716000;
