ID;Codigo;Link;Nombre;Descripcion/Obervaciones;Tipo;ProcedenciaOC;EsTratoDirecto;EsCompraAgil;CodigoTipo;CodigoAbreviadoTipoOC;DescripcionTipoOC;codigoEstado;Estado;codigoEstadoProveedor;EstadoProveedor;FechaCreacion;FechaEnvio;FechaSolicitudCancelacion;fechaUltimaModificacion;FechaAceptacion;FechaCancelacion;tieneItems;PromedioCalificacion;CantidadEvaluacion;MontoTotalOC;TipoMonedaOC;MontoTotalOC_PesosChilenos;Impuestos;TipoImpuesto;Descuentos;Cargos;TotalNetoOC;CodigoUnidadCompra;RutUnidadCompra;UnidadCompra;CodigoOrganismoPublico;OrganismoPublico;sector;ActividadComprador;CiudadUnidadCompra;RegionUnidadCompra;PaisUnidadCompra;CodigoSucursal;RutSucursal;Sucursal;CodigoProveedor;NombreProveedor;ActividadProveedor;ComunaProveedor;RegionProveedor;PaisProveedor;Financiamiento;PorcentajeIva;Pais;TipoDespacho;FormaPago;CodigoLicitacion;Codigo_ConvenioMarco;IDItem;codigoCategoria;Categoria;codigoProductoONU;NombreroductoGenerico;RubroN1;RubroN2;RubroN3;EspecificacionComprador;EspecificacionProveedor;cantidad;UnidadMedida;monedaItem;precioNeto;totalCargos;totalDescuentos;totalImpuestos;totalLineaNeto;Forma de Pago
54182130;1658-77-TD26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1658-77-TD26;Orden de Compra generada por Trato Directo ID 1658-47-FTD25;TD.28-2025;TD;Si sólo existe un proveedor del bien o servicio. (Monto igual o inferior a 1.000 utm.);Si;No;16;TD;Proveniente de Ficha de Trato Directo;6;Aceptada;4;Aceptada;2026-01-20;2026-02-03;2026-02-03;2026-02-03;2026-02-04;;1;4,76842105263158;19;2982378;CLP;2982378;476178;IVA;0;0;2506200;2654;69.190.700-7;I MUNICIPALIDAD DE TEMUCO;7321;I MUNICIPALIDAD DE TEMUCO;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Temuco;Región de la Araucanía ;Extranjero;237561;76.669.630-9;OPKO CHILE S.A.;232638;OPKO CHILE S.A.;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS;María Elena;Región Metropolitana de Santiago;;2152204004003;19;Extranjero;9;2.0;;;146718346;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;TRATO DIRECTO 28-2025 CONTRATO SUMINISTRO DE MEDICAMENTOS PARA FARMACIA MUNICIPAL I. SEGÚN D.A. N°153 DEL 06/03/2025. SPED N°30 DEL 20/01/2026. FAVOR DESPACHAR A FARMACIA MUNICIPAL I DE TEMUCO, UBICADO EN CALLE MANUEL BULNES N°815 LOCAL 13 TEMUCO. O.C N° 856 DEL 27-01-2025. PLAZO DE ENTREGA 7 DIAS;TRATO DIRECTO 28-2025 CONTRATO SUMINISTRO DE MEDICAMENTOS PARA FARMACIA MUNICIPAL I. SEGÚN D.A. N°153 DEL 06/03/2025. SPED N°30 DEL 20/01/2026. FAVOR DESPACHAR A FARMACIA MUNICIPAL I DE TEMUCO, UBICADO EN CALLE MANUEL BULNES N°815 LOCAL 13 TEMUCO. ;1;Global;CLP;2506200;0;0;;2506200;30 dias contra la recepcion conforme de la factura
54201561;2069-812-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2069-812-AG26;SAR-CP-022026-PROGRAMA FEBRERO 2026 FARMACOS-AG;"Orden de Compra generada por invitación a compra ágil: 2069-241-COT26
PROGRAMA MEDICAMENTOS FEBRERO 2026
1. Despachar a BODEGA CENTRAL. Traer Orden de Compra IMPRESA y en Estado ACEPTADA
2. HORARIO: ** Lunes a Viernes 8:30 a 13:00 y de 14:30 a 16:00 Hrs. Productos refrigerados hasta las 13:00.**
3. Factura y/o Guía debe incluir lote y vencimiento de productos (vencimientos inferiores a 12 meses deben ser validados previo al despacho con comprador respectivo vía mail)
4. Factura electrónica enviar a: ""dipresrecepcion@custodium.com"" y recepcionfacturaelectronica.cabl@redsalud.gov.cl"" adjuntar OC en estado ""ACEPTADA"" y guía con recepción conforme. Pago proveedores: 25762900 
5. En caso de rechazo del envio se indicará motivo en cedible para contactar posteriormente a unidad de compra
6.  Traer 1 copia de la factura (bodega)
";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2026-01-22;2026-02-02;2026-02-02;2026-01-22;2026-02-02;;1;0;0;970504,5;CLP;970504,5;154954,5;IVA;0;0;815550;3064;61.608.101-2;HOSPITAL BARROS LUCO TRUDEAU;7293;SERVICIO DE SALUD METROPOLITANO SUR HOSP;Salud;HOSPITALES Y CLINICAS;San Miguel;Región Metropolitana de Santiago;Extranjero;1439887;78.009.261-0;FARMACEUTICA CENTRAL SPA ;2021588;FARMACEUTICA CENTRAL SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Las Condes;Región Metropolitana de Santiago;;3693;19;Extranjero;7;2.0;;;146780759;51191900.0;Medicamentos y productos farmacéuticos / Agentes que afectan el agua y los electrolitos / Suplementos dietéticos y productos de terapia alimenticia;51191905;Suplementos vitamínicos;Medicamentos y productos farmacéuticos;Agentes que afectan el agua y los electrolitos;Suplementos dietéticos y productos de terapia alimenticia;"2140200	MELATONINA 3 MG
";MELATONINA 3 MG X 30 CAP, L. BPH, VCTO 31-07-2027.;510;Comprimido;CLP;30;0;0;;15300;30 dias contra la recepcion conforme de la factura
54211783;4329-47-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4329-47-SE26;COMPRA DE MEDICAMENTOS SOL3657;ADQUISICION DE MEDICAMENTOS DESDE 4329-36-LE25;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2026-01-26;2026-02-04;2026-02-04;2026-02-04;2026-02-05;;1;3,27027027027027;37;1626730;CLP;1626730;259730;IVA;0;0;1367000;5246;69.140.600-8;Departamento de Salud;134356;Ilustre Municipalidad de Ñiquen;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Ñiquén;Región del Ñuble;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;FARMACIA CESFAM;19;CL;7;2.0;4329-36-LE25;;147003798;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;;MELATONINA 3 MG, PRESENTACION DE 30 COMPRIMIDOS;1000;Caja;CLP;1047;0;0;0.0;1047000;30 dias contra la recepcion conforme de la factura
54250581;3178-408-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3178-408-SE26;FA ADQUISICIÓN DESDE 3178-37-LE25;"PRODUCTOS DEBEN VENIR CON:
- MÍNIMO DE 12 MESES DE VENCIMIENTO.
- TRAZABILIDAD: FACTURA DEBE CONTENER, FLETE PAGADO Y PUESTO EN BODEGA; N° DE SERIE; N° DE LOTE; FECHA DE VENCIMIENTO; MARCA COMERCIAL, NOMBRE Y CÓDIGO DEL PRODUCTO, IDENTIFICACIÓN DEL PROVEEDOR.

NO SE CURSARÁ EL PAGO DE LA PRESENTE ORCOM MIENTRAS ESTA NO HAYA SIDO ACEPTADA POR EL PROVEEDOR DENTRO DE 24 HRS.

DE LUNES A JUEVES AM: DESDE LAS 08,15 A 13,00 HORAS
                                      PM: DESDE LAS 14,00 A 17,00 HORAS
DIA VIERNES	               AM: DESDE LAS 08,15 A 13,00 HORAS
                                      PM: DESDE LAS 14,00 A 15,00 HORAS

";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2026-01-30;2026-02-03;2026-02-03;2026-02-03;2026-02-11;;1;0;0;49504;CLP;49504;7904;IVA;0;0;41600;4099;61.102.025-2;HOSPITAL NAVAL ALMIRANTE ADRIAZOLA;111875;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;FFAA;HOSPITALES Y CLINICAS;Talcahuano;Región del Biobío ;CL;1152378;76.986.924-7;MDC HEALTH;1741827;MDC HEALTH SPA;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCI;Providencia;Región Metropolitana de Santiago;Chile;2204004000;19;CL;7;48.0;3178-37-LE25;;146932772;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3MG CAJAS X 3 CAP.;MELATONINA 3MG CAJAS X 3 CAP.;1600;Gragea;CLP;26;0;0;0.0;41600;
54258383;2565-78-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2565-78-AG26;Orden de Compra generada por invitación a compra ágil: 2565-33-COT26;"Orden de Compra codigo: 2565-78-AG26 dirigida a FARMACEUTICA CARIBEAN SPA
Justificación selección de cotización menos económica: OFRECE LA MAYORIA DE LOS PRODCUTOS Y ESTAN DENTRO DEL PRESUPUESTO ASIGNADO, ADJUNTAR DATOS DE TRANSFERENCIA OBLIGATORIAMENTE Y DETALLAR OC EN LA FACTURA
señalar que el proveedor deberá realizar carga del despacho y deberá enviar con guía con la razón social de
la empresa NOTIFICAR OLIGATORIAMENTE A LOS CORREOS finanzas@cesfamchepica.cl y adquisiciones@cesfamchepica.cl comprascesfamchepica@gmail.com DESPACHO DIRECCIÓN 18 DE SEPTIEMBRE s/n  HORARIOS DE ATENCIÓN LUNES A JUEVES MAÑANA 8.00 A 12.30 TARDE 14.00 A 16.30 VIERNES MAÑANA 8.00 A 12.30 TARDE 14.00 A 15.30 DIRECCIÓN 18 DE SEPTIEMBRE, Cesfam chépica, COMUNA DE CHEPICA, DESPACHAR CON GUÍA DE DESPACHO Y ENVIAR DTE A adquisiciones@cesfamchepica.cl
";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2026-02-02;2026-02-05;2026-02-05;2026-02-05;2026-02-06;;1;3,69354838709677;62;770644;CLP;770644;123044;IVA;0;0;647600;3556;69.090.700-3;DEPTO. DE SALUD;92414;I MUNICIPALIDAD DE CHEPICA;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Chépica;Región del Libertador General Bernardo O´Higgins;Extranjero;261744;76.830.090-9;Caribean Pharma SpA;256360;FARMACEUTICA CARIBEAN LTDA;"VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| ALMACENES MEDIANOS (VENTA DE ALIMENTOS); SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE PRODUCTOS MEDICINALES| VENTA AL POR MENOR DE ";Renca;Región Metropolitana de Santiago;;2152204004001;19;Extranjero;7;2.0;;;146955785;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELOTONINA COMPRIMIDOS 3MG 3000 COMPRIMIDOS;;3000;Comprimido;CLP;1;0;0;;3000;30 dias contra la recepcion conforme de la factura
54258431;1058134-306-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058134-306-SE26;ORDEN DE COMPRA DESDE 1058134-9-R125/FALLA CENABAST FEBRERO 2026.;"CONVENIO  MEDICAMENTOS VARIOS ORALES DESDE 1058134-9-R125.
De acuerdo a falla CENABAST febrero 2026.
$OC$0226$CAB$220400400102";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2026-02-02;2026-02-02;2026-02-02;2026-02-02;2026-03-02;;1;0;0;2261452,2;CLP;2261452,2;361072,2;IVA;0;0;1900380;1058134;61.607.502-0;Fármarcos;7410;SERVICIO DE SALUD VALDIVIA HOSPITAL BASE;Salud;Servicio Público;* ;Región de Los Ríos;CL;677833;76.070.033-9;ARAMA NATURAL PRODUCTS DISTRIBUIDORA LIMITADA;1279538;ARAMA NATURAL PRODUCTS DISTRIBUIDORA LIMITADA;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| SERV;Pudahuel;Región Metropolitana de Santiago;Chile;;19;CL;7;2.0;1058134-9-R125;;146955912;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;"MELATONINA CM 3 MG.
Código Interno $2145090$CM";PTIMP-024 CIRCALIFE 3MG X 30 CAP BAROQUE MELATONINA  REG. F-2354422, UNIDAD X 30, PLAZO DE ENTREGA 3 DIAS HABILES. SIN COSTO DE ENVIO. VENCIMIENTO 30-08-2026 ;50010;Comprimido;CLP;38;0;0;0.0;1900380;30 dias contra la recepcion conforme de la factura
54258839;4848-15-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=4848-15-AG26;COMPRA DE MELATONINA 3 MG PARA FARMACIA CESFAM EL TABO;"ENTREGAR A Q.F. NICOLAS AGUILERA  BODEGA CESFAM 
ENVIAR A DIRECCION DE DESPACHO
AVENIDA SAN MARCOS 729, EL TABO
HORARIO DE LUNES A JUEVES DE 8:30-17:00
VIERNES DE 8:30-16:00
NUMERO DE CONTACTO 442351338";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2026-02-02;2026-02-03;2026-02-02;2026-02-03;2026-02-03;;1;0;0;385560;CLP;385560;61560;IVA;0;0;324000;5762;69.073.700-0;Departamento de Salud;7066;I MUNICIPALIDAD DE EL TABO;Municipalidades;;El Tabo;Región de Valparaíso ;Extranjero;1185307;77.337.544-5;SCM;1773777;SCM PHARMA SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Providencia;Región Metropolitana de Santiago;;;19;Extranjero;7;2.0;;;146957356;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3 MG. VENCIMIENTO SUPERIOR A 12 MESES. ;MELATONINA 3 MG. VENCIMIENTO SUPERIOR A 12 MESES. ;12000;Cápsula;CLP;27;0;0;;324000;30 dias contra la recepcion conforme de la factura
54260880;3186-12-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3186-12-AG26;ADQUISICION DE MEDICAMENTOS ;"Orden de Compra dirigida a FARMACIAS PEDRO ITURRIETA MELENDEZ E.I.R.L.
CORREOS DE CHILE  y BLUXPREES  llegan directamente a puerto Williams,
Con otros operadores logísticos deben coordinar para que hagan la entrega en la oficina de Tabsa.
Enviar los productos a través del Ferry KAWESKAR con dirección  a Puerto Williams.
El FERRY KAWESKAR  recibe carga desde el día  Lunes al día Miércoles en la oficina de TABSA ubicada en la calle Juan Williams N°06450 Punta Arenas.
Al momento de realizar el despacho se solicita enviar el comprobante al correo      mcifuentesll@sanidadnaval.cl   y al correo nhenriquezr@sanidadnaval.cl con motivo de coordinar el retiro del producto al momento de que llegue.
También se solicita al proveedor emitir y adjuntar guía de despacho.
Posteriormente al recibir los productos Y RECEPCIONARLOS CORRECTAMENTE NOS COMUNICAREMOS CON EL PROVEEDOR PARA   EMITIR la factura.
";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2026-02-03;2026-02-03;2026-02-03;2026-02-03;2026-02-07;;1;0;0;3598096;CLP;3598096;574486;IVA;0;0;3023610;4107;61.956.600-9;HOSPITAL NAVAL PUERTO WILLIAMS;111875;DIRECCION DE ABASTECIMIENTO DE LA ARMADA;FFAA;FARMACIAS INDEPENDIENTES| HOSPITALES Y CLINICAS;Cabo de Hornos;Región de Magallanes y de la Antártica;Extranjero;1232890;76.764.759-K;Farmacias Aysén;1820192;FARMACIAS PEDRO ITURRIETA MELENDEZ E.I.R.L.;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Santiago;Región Metropolitana de Santiago;;;19;Extranjero;12;2.0;;;146964290;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3G CAJA DE 30 COMPRIMIDOS ;;30;Caja;CLP;1000;0;0;;30000;30 dias contra la recepcion conforme de la factura
54269672;608-1573-SE26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=608-1573-SE26;(KAM) FARMACIA MELATONINA 3 MG CP;"ID: 608-242-LR25 RES. EXENTA Nº: 4880/30-10-2025
PEDIDO FARMACOS MES FEBRERO 2026
CORREOS: -vicente.astorga@redsalud.gob.cl-ines.mesias@redsalud.gob.cl-alexander.ramos@redsalud.gob.cl
BODEGA: FARMACOS TELEFONOS: 32-2577733 - 32-3310236
HORARIO RECEPCION: LUNES A VIERNES DE 08:00 A 14:00 HORAS. ""INDICAR LOTE/SERIE EN FACTURA/GUIÁ DE DESPACHO"" 
DESPACHO: ANTES DE DESPACHAR COORDINAR CON BODEGA FARMACIA El despacho debe realizarse solo a través de Guía de Despacho. Una vez corroborada la Recepción conforme a través del Portal Mercado Público, proceder a la emisión de factura: FACTURA ELECTRÓNICA DEBE SER ENVIADA A: dipresrecepcion@custodium.com en formato XML.
";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2026-02-04;2026-02-24;2026-02-04;2026-02-04;2026-02-25;;1;0;0;523504,8;CLP;523504,8;83584,8;IVA;0;0;439920;1604;61.606.602-1;Hospital Dr. Gustavo Fricke;6936;HOSPITAL DR GUSTAVO FRICKE DE VINA DEL MAR;Salud;;Viña del Mar;Región de Valparaíso ;CL;1152378;76.986.924-7;MDC HEALTH;1741827;MDC HEALTH SPA;OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCI;Providencia;Región Metropolitana de Santiago;Chile;;19;CL;7;48.0;608-242-LR25;;146989734;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;"2149521	MELATONINA 3 MG CAPSULAS
";"MELATONINA 3 MG. CAJAS X 30 CAP.; VENCIMIENTO MARZO 2027; REG- ISP F-27758/23; DESPACHO 48 HRS. ";16920;Cápsula;CLP;26;0;0;0.0;439920;
54274750;1069417-59-AG26;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1069417-59-AG26;COMPRA DE MEDICAMENTOS PARA CESFAMS DISAMU CHILLAN;"SOLICITUD Nº: 79 - 7
Nº DE PRE-OBLIGACION: 32 - 525
PROVENIENTE DE 1069417-28-COT26
ID SSO: 11845 - 11971
_______________________________
FACTURAR AL RUT: 69.270.200-K
CON CARGO A CUENTA  2152204004001, CdeC:
SRN 010102:    $ 2.803.021
IR 010103:       $ 1.365.846
UE 010104:      $ 757.625
LV 010105:       $ 505.084
Q 010106:        $ 142.657
CATO 010107:   $ 151.332
SDO 010110:     $ 669.911
COSAM 010111: $ 214.950 (525)
DESPACHAR A VILLA KENNEDY, PASAJE NUEVE CASA 23, CHILLAN
PLAZO DE ENTREGA: 03 DIAS HABILES, a contar del día hábil siguiente del envío de la OC a proveedor.

CONSULTA POR PAGO DE FACTURAS Carlos Saavedra Hernández, correo electrónico: carlossaavedra@daschillan.cl Teléfono 42-2588410
";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2026-02-04;2026-02-04;2026-02-04;2026-02-05;2026-02-04;;1;0;0;6610426,2;CLP;6610426,2;1055446,2;IVA;0;0;5554980;1069417;69.270.200-k;Dirección  de Salud Municipal Chillán;88254;I MUNICIPALIDAD DE CHILLAN;Municipalidades;Salud Municipal;Chillán;Región del Ñuble;Extranjero;1185307;77.337.544-5;SCM;1773777;SCM PHARMA SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Providencia;Región Metropolitana de Santiago;;5-32 y 5-525;19;Extranjero;7;2.0;;;147002862;12162200.0;Productos químicos industriales / Aditivos / Anti-oxidantes;12162207;Melatonina;Productos químicos industriales;Aditivos;Anti-oxidantes;MELATONINA 3 MG  COMPRIMIDOS;;205740;Comprimido;CLP;27;0;0;;5554980;30 dias contra la recepcion conforme de la factura
