ID;Codigo;Link;Nombre;Descripcion/Obervaciones;Tipo;ProcedenciaOC;EsTratoDirecto;EsCompraAgil;CodigoTipo;CodigoAbreviadoTipoOC;DescripcionTipoOC;codigoEstado;Estado;codigoEstadoProveedor;EstadoProveedor;FechaCreacion;FechaEnvio;FechaSolicitudCancelacion;fechaUltimaModificacion;FechaAceptacion;FechaCancelacion;tieneItems;PromedioCalificacion;CantidadEvaluacion;MontoTotalOC;TipoMonedaOC;MontoTotalOC_PesosChilenos;Impuestos;TipoImpuesto;Descuentos;Cargos;TotalNetoOC;CodigoUnidadCompra;RutUnidadCompra;UnidadCompra;CodigoOrganismoPublico;OrganismoPublico;sector;ActividadComprador;CiudadUnidadCompra;RegionUnidadCompra;PaisUnidadCompra;CodigoSucursal;RutSucursal;Sucursal;CodigoProveedor;NombreProveedor;ActividadProveedor;ComunaProveedor;RegionProveedor;PaisProveedor;Financiamiento;PorcentajeIva;Pais;TipoDespacho;FormaPago;CodigoLicitacion;Codigo_ConvenioMarco;IDItem;codigoCategoria;Categoria;codigoProductoONU;NombreroductoGenerico;RubroN1;RubroN2;RubroN3;EspecificacionComprador;EspecificacionProveedor;cantidad;UnidadMedida;monedaItem;precioNeto;totalCargos;totalDescuentos;totalImpuestos;totalLineaNeto;Forma de Pago
53067750;1075963-22553-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1075963-22553-AG25;Orden de Compra generada por invitación a compra ágil: 1075963-1111-COT25;"Orden de Compra codigo: 1075963-22553-AG25 dirigida a BECRUX LABS SPA

oci: 112701
reorden # 289459
OC VALIDA EN PORTAL 45 DIAS
El proveedor deberá enviar la Factura Electrónica a la casilla asociada al Hospital Regional de Arica y Parinacota,
dipresrecepcion@custodium.com, dentro de las 48 horas posteriores a la emisión del documento en el SII, incorporando en los campos
respectivos (801) el número de Orden de Compra del Portal, asociado al proceso y su archivo en el formato XML. La factura mal extendida
o que no incorpore los antecedentes propios del servicio contratado o bien adquirido, será causal de devolución al Proveedor dentro del
plazo de 8 días corridos desde su recepción
Por motivo de consultas deberán comunicarse a los siguientes correos: daniela.fernandez@hjnc.cl y herman.geraldo@hjnc.cL";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-07-14;2025-09-10;2025-07-14;2025-07-14;2025-09-10;;1;0;0;633377,5;CLP;633377,5;101127,5;IVA;0;0;532250;1075963;61.606.001-5;Hospital Juan Noé;1667479;SERVICIO DE SALUD ARICA HOSP DR JUAN NOE CREVANI;Salud;Hospital Público;Arica;Región de Arica y Parinacota;Extranjero;1189038;77.354.932-K;BECRUX;1777426;BECRUX LABS SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, DE TOCADOR Y COSMETICOS;Rancagua;Región del Libertador General Bernardo O´Higgins;;;19;Extranjero;7;2;;;143304357;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101701;Servicios de producción de medicamentos o medicinas;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;"ZOPICLONA 7,5 MG CM

";;21290;Comprimido;CLP;25;0;0;;532250;30 dias contra la recepcion conforme de la factura
53229326;3789-480-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3789-480-SE25;MEDICAMENTOS FARMACIA DEL PUEBLO;SUMINISTRO DE FARMACOS PARA FARMACIA DEL PUEBLO DESDE 3789-22-LQ24;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2025-08-11;2025-09-12;2025-09-10;2025-09-10;2025-09-12;;1;3,8375;16;1285188,1;CLP;1285188,1;205198,1;IVA;0;0;1079990;4709;69.200.900-2;Dpto. Salud;116744;I MUNICIPALIDAD DE PAILLACO;Municipalidades;;* ;Región de Los Ríos;CL;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;2152204005004;19;CL;7;2;3789-22-LQ24;;143801094;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;"881851	VALNOC 3MG CAJA X 30 COMPRIMIDOS	VALNOC	96	2.886	30
";"881851	VALNOC 3MG CAJA X 30 COMPRIMIDOS	VALNOC	96	2.886	30
";10;Unidad no definida;CLP;2886;0;0;0.0;28860;30 dias contra la recepcion conforme de la factura
53336005;2335-953-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2335-953-SE25;MEDICAMENTOS OP 520; MEDICAMENTOS PARA BODEGA DE FARMACIA DEL DEPTO. DE SALUD DE LINARES  (OP 520)  R- 67.  DESDE (2335-71-LE25)   (215-22-04-004-002) (UNIVERSALIZACION) C/CH 936.  .  . .  (DESPACHAR A BODEGA DE CALLE FREIRE N°341 LINARES)  FACTURAR AL GIRO COMERCIAL: ACTIVIDADES DE LA ADMINISTRACION PUBLICA EN GENERAL.;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2025-08-27;2025-09-22;2025-09-22;2025-09-22;2025-09-22;;1;4,40377358490566;53;3998400;CLP;3998400;638400;IVA;0;0;3360000;3328;69.130.301-2;ADQUISICIONES SALUD;86545;I MUNICIPALIDAD DE LINARES;Municipalidades;;Linares;Región del Maule ;CL;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Maipú;Región Metropolitana de Santiago;Chile;215-22-04-004-002-000;19;CL;7;2;2335-71-LE25;;144116046;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;Zopiclona 7.5 mg. Comprimidos. . . .. . . ... . . . . .. . . ;316592 120-10-80708 ZOPICLONA 7.5 MG 30 CR REG.ISP F-26342 EQUIVALENTE TERAPEUTICO Zopiclona 7,5 mg 30 Comprimidos Recubiertos, venc: 30-08-2026, Se adjunta documentacion técnica, certificado de farmacovigilancia, politica de canje, devoluciones y norma G;1e+05;Comprimido;CLP;21;0;0;0.0;2100000;30 dias contra la recepcion conforme de la factura
53349748;748201-1683-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=748201-1683-AG25;LABORATORIO CHILE S.A. Stgo. Citrix 57.917 compra ágil: 748201-472-COT25;"CITRIX N°57.917
RESOLUCION N°2326 FECHA 01/09/2025
FACTURAR: CAPREDENA
GIRO: VENTA AL POR MENOR DE PRODUCTOS FARMACÉUTICOS Y MEDICINALES EN COMERCIOS ESPECIALIZADOS.
DIRECCION FACTURA: PASEO BULNES 284 SANTIAGO.
DIRECCIÓN DESPACHO: PASEO BULNES N°284
MENCIONAR OC EN LA FACTURA	
NO SE RECEPCIONAN MERCAD.C/VENC.INF.12MESES
D.T.Q.F: ISLEN MANCILLA C., FONO: 24227810.
PARA CONSULTAS TÉCNICAS O DE PRECIO, FAVOR CONTACTARSE AL CORREO MSCHMIDT@CAPREDENA.CL O AL FONO 0228306503
RECORDAR QUE ANTES DE FACTURAR, DEBE ACEPTAR LA O.C. EN EL PORTAL, EVITANDO RECLAMO DEL DTE.
ENVIAR ARCHIVO XML"" DEL DTE A LA CASILLA DE CORREO DE CAPREDENA: dipresrecepción@custodium.com
";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-08-29;2025-09-02;2025-08-29;2025-09-02;2025-09-24;;1;4,40377358490566;53;174930;CLP;174930;27930;IVA;0;0;147000;748201;61.108.000-k;Unidad de Compras Farmacia;7175;CAJA DE PREVISION DE LA DEFENSA NACIONAL;Gob. Central, Universidades;FARMACIAS INDEPENDIENTES| COMERCIO AL POR MENOR DE;Santiago;Región Metropolitana de Santiago;Extranjero;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS QUIMICAS MEDICINALE| SOCIEDADES DE INVERSION Y RENTISTAS DE CAPITALES MOBILIARIOS EN GENERA;Maipú;Región Metropolitana de Santiago;;;19;Extranjero;7;2;;;144160840;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;"Eszopiclona 3 mg , comprimidos recubiertos.; Similar a ZOPINOM 3 MG 30 COMP"; ZOPINOM 3 MG 30 COMP;70;Caja;CLP;2100;0;0;;147000;30 dias contra la recepcion conforme de la factura
53361206;3731-162-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3731-162-AG25;10.000 UNIDADES DE ZOPICLONA 7.5 MG compra ágil: 3731-85-COT25;"Orden de Compra codigo: 3731-162-AG25 dirigida a INFAR SPA
DECRETO N°3153 DE FECHA 01/09/2025 Y NOTA DE PEDIDO N°3422 QUE APRUEBA MODALIDAD DE COMPRA.";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-09-01;2025-09-02;2025-09-02;2025-09-23;2025-09-05;;1;0;0;249900;CLP;249900;39900;IVA;0;0;210000;4651;69.090.300-8;Depto Salud;116404;I MUNICIPALIDAD DE CHIMBARONGO;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Chimbarongo;Región del Libertador General Bernardo O´Higgins;Extranjero;1257387;76.262.422-2;INFAR;1843429;INFAR SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS Y MEDICINALES;Pudahuel;Región Metropolitana de Santiago;;215.22.04.004.000.000;19;Extranjero;7;2;;;144195957;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;10.000 UNIDADES DE ZOPICLONA 7.5 MG, CONFORME A ESPECIFICACIONES TÉCNICAS ANEXAS.;10.000 UNIDADES DE ZOPICLONA 7.5 MG, CONFORME A ESPECIFICACIONES TÉCNICAS ANEXAS.;10000;Unidad;CLP;21;0;0;;210000;30 dias contra la recepcion conforme de la factura
53364641;1754-877-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1754-877-AG25;ESZOPICLONA (1754-589-COT25);"Orden de Compra codigo: 1754-877-AG25 dirigida a LABORATORIO ACONFAR CHILE LIMITADA
ADQUISIICÓN DE MEDICAMENTOS DESTINADOS A UNIDADES DE FARMACIA DE DISTINTAS DEPENDENCIAS DEL DEPARTAMENTO DE SALUD DE PARRAL.
SOLICITUD DE COMPRAS N°566";AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-09-01;2025-09-09;2025-09-09;2025-09-09;2025-09-10;;1;0;0;1892100;CLP;1892100;302100;IVA;0;0;1590000;2750;69.130.700-k;Departamento de Salud Parral;7299;Departamento de Salud Parral;Municipalidades;GOBIERNO CENTRAL;Parral;Región del Maule ;Extranjero;711524;76.125.564-9;Laboratorio Aconfar Chile ltda.;1311638;Laboratorio Aconfar Chile ltda.;SERVICIOS DE ENVASADO Y EMPAQUE| OTROS PROFESIONALES DE LA SALUD| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA;Renca;Región Metropolitana de Santiago;;215-22-04-004;19;Extranjero;7;2;;;144206300;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ESZOPICLONA 3 MG;ESZOPICLONA 3 MG;30000;Comprimido;CLP;53;0;0;;1590000;30 dias contra la recepcion conforme de la factura
53364935;2780-380-SE25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2780-380-SE25;ORDEN DE COMPRA DESDE 2780-42-L125;COMPRA DE MEDICAMENTOS CPU DESDE 2780-42-L125;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2025-09-01;2025-09-01;2025-09-01;2025-09-01;2025-09-01;;1;3,89333333333333;15;579530;CLP;579530;92530;IVA;0;0;487000;3769;69.050.100-7;DEPARTAMENTO DE SALUD MUNICIPAL;100648;I MUNICIPALIDAD DE LA LIGUA;Municipalidades;VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.| GOBIERNO CENTRAL;La Ligua;Región de Valparaíso ;CL;829754;76.389.383-9;DROGUERIA GLOBAL PHARMA SPA;1426099;DROGUERIA GLOBAL PHARMA SPA;FARMACIA Y PERFUMERIA ;Cerrillos;Región Metropolitana de Santiago;Chile;;19;CL;7;2;2780-42-L125;;144207267;42171900.0;Equipamiento y suministros médicos / Artículos médicos para urgencias y atención en terreno / Contenedores de almacenaje para servicios médicos de urgencia;42171903;Cajas de medicamentos de servicios médicos de urgencia;Equipamiento y suministros médicos;Artículos médicos para urgencias y atención en terreno;Contenedores de almacenaje para servicios médicos de urgencia;ESZOPLICONA EN COMPRIMIDOS DE 3MG;"19900083 ESZOPICLONA 3 MG 30 COMPRIMIDOS RECUBIERTOS
LAB CHILE 
FVEN 03-2027
REG ISP  F-27519-23
SE COTIZA VALOR COMPRIMIDO
DESPACHO 03 DIAS HABILES 
MÍNIMO DE COMPRA 30.000 + IVA.
CONTACTO: CARAOS@GLOBAL-PHARMA.CL

";1000;Comprimido;CLP;76;0;0;0.0;76000;30 dias contra la recepcion conforme de la factura
53365456;525800-340-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=525800-340-AG25;Orden de Compra generada por invitación a compra ágil: 525800-330-COT25 NP 721;Orden de Compra codigo: 525800-340-AG25 dirigida a MUNNICH PHARMA MEDICAL SPA. LA OFERTA CUMPLE CON LO SOLICITADO EN LAS EETT. ADJUNTAS;AG;;;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2025-09-01;2025-09-01;2025-09-01;2025-09-01;2025-09-01;;1;4;31;1443136,8;CLP;1443136,8;230416,8;IVA;0;0;1212720;525800;69.050.600-9;Cesfam Segismundo Iturra Taito;100158;I MUNICIPALIDAD DE SAN FELIPE;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA| EXPLOTACION DE INSTALACIONES ESPECIALIZADAS PARA PRACTICAS DEPORTIVAS;San Felipe;Región de Valparaíso ;Extranjero;23690;80.447.400-5;MUNNICH PHARMA MEDICAL SPA;24141;MUNNICH PHARMA MEDICAL SPA;VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| VENTA AL POR MAYOR DE OTROS PRODUCTOS N.C.P.;Quilicura;Región Metropolitana de Santiago;;2152204004020;19;Extranjero;7;2;;;144208557;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPICLONA 7.5 MG X 30 COMP;"ZOPICLONA BE COMPRIMIDOS
RECUBIERTOS 7,5MG.30 -
BIOEQUIVALENTE - CAJA POR 30
COMP. REC. - HIPNOTICOS: F-12586 -
GENERICOS BIOEQUIVALENTES - VCTO
08/2026 PRECIO POR CAJA";300;Caja;CLP;1262;0;0;;378600;30 dias contra la recepcion conforme de la factura
53367402;564953-755-TD25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=564953-755-TD25;Orden de Compra generada por Trato Directo ID 564953-62-FTD25;"MAT. APLÍQUESE CAUSAL DE TRATO DIRECTO ESTABLECIDA, EN EL ARTÍCULO 8 BIS, LETRA C DE LA LEY 21.634 QUE MODERNIZA LA LEY N° 19.886 Y OTRAS LEYES, PARA MEJORAR LA CALIDAD DEL GASTO PÚBLICO, AUMENTAR LOS ESTÁNDARES DE
PROBIDAD Y TRANSPARENCIA INTRODUCIR PRINCIPIOS DE ECONOMÍA CIRCULAR EN LAS
COMPRAS DEL ESTADO PARA ADQUISICION DE MEDICAMENTOS E INSUMOS MÉDICOS CON LA
EMPRESA FARMACÉUTICA CARIBEAN SPA Y APRUÉBASE CONTRATO QUE INDICA.
";TD;Emergencia, urgencia o imprevisto;Si;No;16;TD;Proveniente de Ficha de Trato Directo;6;Aceptada;4;Aceptada;2025-09-01;2025-09-02;2025-09-01;2025-09-01;2025-09-02;;1;3,69354838709677;62;116289916,1697;CLP;116289916,1697;18567297,5397;IVA;0;0;97722618,63;564953;70.902.000-5;Corporación de Educación y Salud de Las Condes;1122214;Corporación de Educación y Salud de Las Condes;Municipalidades;ACTIVIDADES DE OTRAS ASOCIACIONES N.C.P.;Las Condes;Región Metropolitana de Santiago;Extranjero;261744;76.830.090-9;Caribean Pharma SpA;256360;FARMACEUTICA CARIBEAN LTDA;"VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COSMETICOS, JABONES Y P| VENTA AL POR MAYOR DE PRODUCTOS FARMACEUTICOS| ALMACENES MEDIANOS (VENTA DE ALIMENTOS); SUPERMERCADOS, MINIMARKETS| VENTA AL POR MENOR DE PRODUCTOS MEDICINALES| VENTA AL POR MENOR DE ";María Elena;Región Metropolitana de Santiago;;421105;19;Extranjero;7;2;;;144214369;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ESZOPICLONA (B) 3 MG X 30 COMP. REC. (MP);;700;Comprimido;CLP;1900;0;0;;1330000;30 dias contra la recepcion conforme de la factura
53370747;629373-291-AG25;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=629373-291-AG25;Orden de Compra generada por invitación a compra ágil: 629373-305-COT25;Orden de Compra codigo: 629373-291-AG25 dirigida a LABORATORIO ACONFAR CHILE LIMITADA;AG;;;Si;13;AG;Compra Ágil;6;Aceptada;4;Aceptada;2025-09-02;2025-09-02;2025-09-02;2025-09-02;2025-09-02;;1;0;0;4485110;CLP;4485110;716110;IVA;0;0;3769000;629373;70.962.500-4;Corporación Municipal de San Miguel;1232694;CORP MUNICIPAL DE SAN MIGUEL;Municipalidades;Administración Pública;San Miguel;Región Metropolitana de Santiago;Extranjero;711524;76.125.564-9;Laboratorio Aconfar Chile ltda.;1311638;Laboratorio Aconfar Chile ltda.;SERVICIOS DE ENVASADO Y EMPAQUE| OTROS PROFESIONALES DE LA SALUD| OTRAS ACTIVIDADES EMPRESARIALES RELACIONADAS CON LA SALUD HUMANA;Renca;Región Metropolitana de Santiago;;;19;Extranjero;7;2;;;144225094;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPICLONA 7.5 MG, FORMATO COMPRIMIDO, 6.000 COMPRIMIDOS.;;6000;Comprimido;CLP;28;0;0;;168000;30 dias contra la recepcion conforme de la factura
