ID;Codigo;Link;Nombre;Descripcion/Obervaciones;Tipo;ProcedenciaOC;EsTratoDirecto;EsCompraAgil;CodigoTipo;CodigoAbreviadoTipoOC;DescripcionTipoOC;codigoEstado;Estado;codigoEstadoProveedor;EstadoProveedor;FechaCreacion;FechaEnvio;FechaSolicitudCancelacion;fechaUltimaModificacion;FechaAceptacion;FechaCancelacion;tieneItems;PromedioCalificacion;CantidadEvaluacion;MontoTotalOC;TipoMonedaOC;MontoTotalOC_PesosChilenos;Impuestos;TipoImpuesto;Descuentos;Cargos;TotalNetoOC;CodigoUnidadCompra;RutUnidadCompra;UnidadCompra;CodigoOrganismoPublico;OrganismoPublico;sector;ActividadComprador;CiudadUnidadCompra;RegionUnidadCompra;PaisUnidadCompra;CodigoSucursal;RutSucursal;Sucursal;CodigoProveedor;NombreProveedor;ActividadProveedor;ComunaProveedor;RegionProveedor;PaisProveedor;Financiamiento;PorcentajeIva;Pais;TipoDespacho;FormaPago;CodigoLicitacion;Codigo_ConvenioMarco;IDItem;codigoCategoria;Categoria;codigoProductoONU;NombreroductoGenerico;RubroN1;RubroN2;RubroN3;EspecificacionComprador;EspecificacionProveedor;cantidad;UnidadMedida;monedaItem;precioNeto;totalCargos;totalDescuentos;totalImpuestos;totalLineaNeto;Forma de Pago
45183124;634-1129-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=634-1129-SE21;EXP. 424 / MEDICAMENTOS HOSPITAL PENAL;"LPP//

PLAZO DE ENTREGA: 24.01.22.
PROVIENE DE LICITACIÓN ID. 634-78-LE21
COORDINAR CON: ROBERTO RÍOS
FONO: 2-28287508
E-MAIL: roberto.rios@gendarmeria.cl
FACTURAR A: GENDARMERIA DE CHILE
RUT: 61.004.000-4
DIRECCIÓN DE FACTURACIÓN: ROSAS Nº 1274,";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2021-12-22;2022-01-20;2022-01-20;2022-01-20;2022-01-21;;1;4,23157894736842;76;2460627,26;CLP;2460627,26;392873,26;IVA;0;0;2067754;1630;61.004.000-4;Dirección Nacional;6925;DIRECCION GENERAL DE GENDARMERIA DE CHIL;Gob. Central, Universidades;Gubernamental;Santiago;Región Metropolitana de Santiago;CL;550506;91.575.000-1;Socofar Division Munnich;26783;SOCOFAR S A;REPARACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE APA;Quilicura;Región Metropolitana de Santiago;Chile;56;19;CL;7;2;634-78-LE21;;120077551;51142100.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Fármacos antiinflamatorios no esteroideos (NSAID);51142106.0;Ibuprofeno;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Fármacos antiinflamatorios no esteroideos (NSAID);Zoplicona 7,5 mg comp;"225187 ZOPICLONA MIN.COM7.5MG 1000LAB MINTLAB. Registro ISP	F-12586	Despacho en 1 dia habil, sin costo adicional. Monto mínimo de facturación 50.000. Vencimiento mayor a 18 meses. Se adjunta carta de canje por vencimiento
";2000;Comprimido;CLP;21,73;0;0;0;43460;30 dias contra la recepcion conforme de la factura
45220294;788110-1057-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=788110-1057-SE21;Medicamentos Farmacia Popular enero 2022;Suministro Medicamentos Farmacia Popular. DESDE 788110-58-LE21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-12-30;2022-01-10;2021-12-30;2021-12-30;2022-01-11;;1;3,27027027027027;37;2766857,1;CLP;2766857,1;441767,1;IVA;0;0;2325090;788110;69.081.000-k;Departamento de Salud;135559;I MUNICIPALIDAD DE SAN VICENTE;Municipalidades;SERVICIOS;San Vicente de Tagua Tagua;Región del Libertador General Bernardo O´Higgins;CL;275627;76.956.140-4;ETHON PHARMACEUTICALS SPA.;269948;ETHON PHARMACEUTICALS  COMERCIALIZADORA  IMP EXP Y DIST SPA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Rancagua;Región del Libertador General Bernardo O´Higgins;Chile;215-22-04-999;19;CL;7;2;788110-58-LE21;;120176032;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101703.0;Servicios de producción de productos para farmacéuticos;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;Suministro de ZOPICLONA 7.5 MG, CAJA 30 COMPRIMIDOS RECUBIERTOS;"ZPCL07.5COMP. ZOMETIC 7.5MG X 30 COMP.. CHEMOPHARMA. ZOPICLONA. REG ISP F-878316 - VTO 2-2024-LOTE 0204721--7800041047414
Se adjunta ISP, anexos
Entrega en 2 días
Vigencia 60 días ";100;Unidad;CLP;1215;0;0;0;121500;30 dias contra la recepcion conforme de la factura
45222926;788110-1080-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=788110-1080-SE21;Medicamentos Farmacia Popular enero 2022;Suministro Medicamentos Farmacia Popular. DESDE 788110-58-LE21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-12-30;2022-01-03;2022-01-03;2022-01-03;2022-01-04;;1;3,28888888888889;9;5005705,25;CLP;5005705,25;799230,25;IVA;0;0;4206475;788110;69.081.000-k;Departamento de Salud;135559;I MUNICIPALIDAD DE SAN VICENTE;Municipalidades;SERVICIOS;San Vicente de Tagua Tagua;Región del Libertador General Bernardo O´Higgins;CL;822399;76.237.266-5;LABORATORIOS ANDROMACO S.A.;1418939;LABORATORIOS ANDROMACO S.A.;FARMACEUTICO;Peñalolén;Región Metropolitana de Santiago;Chile;215-22-04-999 ;19;CL;7;2;788110-58-LE21;;120182757;73101700.0;Servicios de producción y fabricación industrial / Industrias de plásticos y productos químicos / Producción farmacéutica;73101703.0;Servicios de producción de productos para farmacéuticos;Servicios de producción y fabricación industrial;Industrias de plásticos y productos químicos;Producción farmacéutica;Suministro de ESZOPICLONA 2 MG, CAJA 30 COMPRIMIDOS RECUBIERTOS;"22100237 NOPTIC COM RECUBIERTO - ESZOPLICONA 2 MG - CAJA X 30 COM., CAJA X 30, REGISTRO ISP F-16723/18, FECHA DE VENCIMIENTO 30-09-2024, PLAZO DE ENTREGA: 2 DIAS HABILES
";30;Unidad;CLP;4907;0;0;0;147210;30 dias contra la recepcion conforme de la factura
45223072;1058094-2117-AG21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058094-2117-AG21;av medicamentos;"favor enviar a nuestras bodegas de lunes a viernes 
desde las 8:30 hasta las 13:00 hrs.
contacto Ana maria vera 
225767353
compradora de farmacos 
enviar orden de compra impresa en estado aceptado";AG;Adquisición igual o inferior a 30 UTM (Debe presentar 3 cotizaciones);Si;Si;13;AG;Compra Ágil;12;Recepcion Conforme;7;Recepcion Conforme;2021-12-30;2022-01-04;2021-12-30;2021-12-30;2022-01-04;;1;3,69354838709677;62;112455;CLP;112455;17955;IVA;0;0;94500;1058094;61.608.107-1;Fármarcos;7390;SERVICIO DE SALUD SUR HOSPITAL SANATORIO EL PINO;Salud;Servicio Público;San Bernardo;Región Metropolitana de Santiago;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;;19;CL;7;2;;;120183155;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ESZOPICLONA 3MG;ESZOPICLONA 3MG;900;Comprimido;CLP;105;0;0;0;94500;30 dias contra la recepcion conforme de la factura
45225221;2445-1569-SE21;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2445-1569-SE21;ORDEN DE COMPRA DESDE 2445-161-LE21;FARMACOS GENERALES Y CONTROLADOS PARA DISTRIBUCION DESDE 2445-161-LE21. 06 CESFAM, SERVICIOS DE URGENCIA Y STOCK DROGUERIA.  DESPACHAR A BODEGA DROGUERIA COMUNAL UBICADA EN AVDA. ALESSANDRI N°1290 ESQUINA RIO LAUCA, SOL DE SEPTIEMBRE CURICO. ATENCION SRIT;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2021-12-30;2022-01-03;2022-01-03;2022-01-03;2022-01-03;;1;4,23157894736842;76;2545183,9;CLP;2545183,9;406373,9;IVA;0;0;2138810;3437;69.100.100-8;Salud - Adquisiciones;87838;I MUNICIPALIDAD DE CURICO;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Curicó;Región del Maule ;;550506;91.575.000-1;Socofar Division Munnich;26783;SOCOFAR S A;REPARACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE APA;Quilicura;Región Metropolitana de Santiago;Chile;215.22.04.004.000;19;;7;2;2445-161-LE21;;120188757;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;"
ZOPICLONA 7.5mg Fecha de vencimiento obligatorio
";"225187 ZOPICLONA MIN.COM7.5MG. CAJAX 1000. LAB MINTLAB. REGISTRO ISP 	F-12586	DESPACHO EN 24 HORAS. EL DESPACHO NO TIENE COSTO ADICIONAL.  MONTO MINIMO FACTURACION 50.000. VENCIMIENTO SUPERIOR A 24 MESES.. SE ADJUNTA CARTA DE CANJE Y FICHA TECNICA
";1e+05;Comprimido;CLP;20;0;0;0;2e+06;30 dias contra la recepcion conforme de la factura
45235368;3873-4-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3873-4-SE22;ORDEN DE COMPRA DESDE 3873-39-L121;Compra medicamentos faltantes bodega Comunal DESDE 3873-39-L121;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2022-01-03;2022-01-03;2022-01-03;2022-01-03;2022-01-18;;1;3,69354838709677;62;100332,47;CLP;100332,47;16019,47;IVA;0;0;84313;4793;69.040.900-3;Departamento de  Salud;117588;I MUNICIPALIDAD DE PUNITAQUI;Municipalidades;;Punitaqui;Región de Coquimbo ;CL;261744;76.830.090-9;Caribean Pharma Ltda;256360;FARMACEUTICA CARIBEAN LTDA;VENTA AL POR MAYOR DE ARTICULOS DE PERFUMERIA, COS;Renca;Región Metropolitana de Santiago;Chile;2204004;19;CL;7;2;3873-39-L121;;120213076;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;Unidades de zopiclona 7,5 mg comprimidos;MIN0264 ZOPICLONA (B.E) 7.5 MG X 30 COMP. (100), zoplicona, F-12586/17, MINTLAB, Venc: 31-08-2023, Plazo de entrega de 24-48 hrs;300;Unidad;CLP;36,66;0;0;0;10998;30 dias contra la recepcion conforme de la factura
45239405;3245-11-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3245-11-SE22;Socofar licitacion 3245-12-LE21;COMPRA MEDICAMENTOS DICIEMBRE 2021 DESDE 3245-12-LE21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2022-01-04;2022-01-05;2022-01-05;2022-01-05;2022-01-06;;1;4,23157894736842;76;1296946,133;CLP;1296946,133;207075,433;IVA;0;0;1089870,7;4166;69.073.500-8;Departamento de Salud;113981;I MUNICIPALIDAD DE SANTO DOMINGO;Municipalidades;;Santo Domingo;Región de Valparaíso ;CL;550506;91.575.000-1;Socofar Division Munnich;26783;SOCOFAR S A;REPARACION DE EQUIPO MEDICO Y QUIRURGICO, Y DE APA;Quilicura;Región Metropolitana de Santiago;Chile;;19;CL;12;2;3245-12-LE21;;120224469;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ZOPICLONA 7.5 MG COMPRIMIDOS. ENVASE QUE CONTENGA 1000 COMPRIMIDOS;225187 ZOPICLONA BIOEQUIVALENTE COMPRIMIDOS RECUBIERTOS 7,5MG CAJA X 1000 LAB MINTLAB REG ISP F-12586 VENCIMIENTO DICIEMBRE 2023 SE ADJUNTA DOCUMENTACION TECNICA. DESPACHO EN 1 dia habil, SIN COSTO ADICIONAL. MONTO MINIMO DE FACTURACION 50.000.;4000;Comprimido;CLP;21,73;0;0;0;86920;30 dias contra la recepcion conforme de la factura
45239412;3245-18-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=3245-18-SE22;drogueria global pharma licitacion 3245-12-LE21;COMPRA MEDICAMENTOS DICIEMBRE 2021 DESDE 3245-12-LE21;SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;12;Recepcion Conforme;7;Recepcion Conforme;2022-01-04;2022-01-05;2022-01-04;2022-01-05;2022-01-05;;1;3,89333333333333;15;430185;CLP;430185;68685;IVA;0;0;361500;4166;69.073.500-8;Departamento de Salud;113981;I MUNICIPALIDAD DE SANTO DOMINGO;Municipalidades;;Santo Domingo;Región de Valparaíso ;CL;829754;76.389.383-9;DROGUERIA GLOBAL PHARMA SPA;1426099;DROGUERIA GLOBAL PHARMA SPA;FARMACIA Y PERFUMERIA ;Cerrillos;Región Metropolitana de Santiago;Chile;;19;CL;7;2;3245-12-LE21;;120224490;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;ESZOPICLONA 3 MG COMPRIMIDOS. ENVASE QUE CONTENGA 30 COMPRIMIDOS;"19900083S	ESZOPICLONA 3 MG 30 COMP		SEVEN PHARMA	GENERICO	30-06-2023
REG F-2249621
VALOR OFERTADO  INCLUYE  FLETE				 
DESPACHO  DENTRO DE 4 DIAS
SE ADJUNTAN  POLITICAS DE CANJE  
MINIMOA FACTURAR 30.000 CIVA
";300;Comprimido;CLP;105;0;0;0;31500;30 dias contra la recepcion conforme de la factura
45247380;1058132-68-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=1058132-68-SE22;ORDEN DE COMPRA DESDE 1058132-68-LQ20	;"TIPO:NORMAL
COMPRA POR SUMINISTRO DE MEDICAMENTOS  TABLA N° 3 LETRA V DESDE 1058132-68-LQ20
Repaso Programa de compras de Enero 2021, despachar mercaderías con vencimientos superiores a 12 meses.
Lugar de Entrega: Bodega de Farmacos del Hospital Las Hi";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2022-01-06;2022-01-06;2022-01-06;2022-01-06;2022-01-06;;1;3,8375;16;35700;CLP;35700;5700;IVA;0;0;30000;1058132;61.607.202-1;Fármarcos;7419;SERVICIO DE SALUD DE TALCAHUANO HOSPITAL;Salud;Servicio Público;Talcahuano;Región del Biobío ;CL;26581;91.637.000-8;LABORATORIOS RECALCINE S.A;26786;LABORATORIOS RECALCINE SA;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Providencia;Región Metropolitana de Santiago;Chile;;19;CL;7;48;1058132-68-LQ20;;120246643;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;004-0468 ESZOPICLONA COMPRIMIDOS RECUBIERTOS 3 MG;"881851 VALNOC COMP. REC. 3 MG X 30 , VENCIMIENTO: 18-08-2025  REGISTRO ISP F-1673518  
";300;Comprimido;CLP;100;0;0;0;30000;
45250876;2803-10-SE22;http://www.mercadopublico.cl/PurchaseOrder/Modules/PO/DetailsPurchaseOrder.aspx?codigoOC=2803-10-SE22;COMPRA DE MEDICAMENTOS FARM. COMUNAL ENERO 2022;"COMPRA DE MEDICAMENTOS FARM. COMUNAL ENERO 2022
SOLICITADO POR QUIMICO FARMACEUTICO

HORARIO BODEGA FARMACIA COMUNITARIA
ESMERALDA N°536, LOS ANDES

Lunes a Jueves  : 08:30 a 16:30 hrs.
Viernes               : 08:30 a 15:30 hrs.
";SE;Proveniente de licitación pública;No;No;8;SE;Sin emisión automática;6;Aceptada;4;Aceptada;2022-01-06;2022-01-19;2022-01-14;2022-01-14;2022-01-19;;1;4,40377358490566;53;326655;CLP;326655;52155;IVA;0;0;274500;3792;69.051.100-2;Departamento de Salud Municipal;101002;MUNICIPALIDAD DE LOS ANDES;Municipalidades;GOBIERNO CENTRAL Y ADMINISTRACION PUBLICA;Los Andes;Región de Valparaíso ;CL;106395;77.596.940-7;LABORATORIO CHILE S.A.;103860;LABORATORIO CHILE S A;FABRICACION DE PRODUCTOS FARMACEUTICOS, SUSTANCIAS;Ñuñoa;Región Metropolitana de Santiago;Chile;FARMACIA POPULAR N° 146;19;CL;7;2;2803-8-LR20;;120256103;51141800.0;Medicamentos y productos farmacéuticos / Medicamentos para el sistema nervioso central / Hipnóticos;51141810.0;Zopiclona;Medicamentos y productos farmacéuticos;Medicamentos para el sistema nervioso central;Hipnóticos;120-10-74721 ZOPINOM 3 MG 30 CR;120-10-74721 ZOPINOM 3 MG 30 CR;2400;Comprimido;CLP;60;0;0;0;144000;30 dias contra la recepcion conforme de la factura
